Using GPU 0: NVIDIA GeForce RTX 3090
Epoch 1/500 - Train Loss: 2.1149, Train Accuracy: 0.1550, Test Loss: 2.0177, Test Accuracy: 0.2146
Epoch 44/500 - Train Loss: 0.2101, Train Accuracy: 0.9775, Test Loss: 0.3117, Test Accuracy: 0.9353
Epoch 45/500 - Train Loss: 0.1960, Train Accuracy: 0.9925, Test Loss: 0.3158, Test Accuracy: 0.9358
Epoch 46/500 - Train Loss: 0.1933, Train Accuracy: 0.9925, Test Loss: 0.3128, Test Accuracy: 0.9384
Epoch 47/500 - Train Loss: 0.1853, Train Accuracy: 0.9950, Test Loss: 0.3091, Test Accuracy: 0.9397
Epoch 48/500 - Train Loss: 0.1917, Train Accuracy: 0.9900, Test Loss: 0.3090, Test Accuracy: 0.9410
Epoch 49/500 - Train Loss: 0.2176, Train Accuracy: 0.9775, Test Loss: 0.3072, Test Accuracy: 0.9406
Epoch 50/500 - Train Loss: 0.1859, Train Accuracy: 0.9925, Test Loss: 0.3050, Test Accuracy: 0.9436
Epoch 51/500 - Train Loss: 0.1835, Train Accuracy: 0.9900, Test Loss: 0.3051, Test Accuracy: 0.9441
Epoch 52/500 - Train Loss: 0.1777, Train Accuracy: 0.9950, Test Loss: 0.3078, Test Accuracy: 0.9427
Epoch 53/500 - Train Loss: 0.1929, Train Accuracy: 0.9875, Test Loss: 0.3072, Test Accuracy: 0.9401
Epoch 54/500 - Train Loss: 0.1923, Train Accuracy: 0.9875, Test Loss: 0.3106, Test Accuracy: 0.9375
Epoch 55/500 - Train Loss: 0.1788, Train Accuracy: 0.9925, Test Loss: 0.3071, Test Accuracy: 0.9379
Epoch 56/500 - Train Loss: 0.1810, Train Accuracy: 0.9900, Test Loss: 0.3100, Test Accuracy: 0.9375
Epoch 57/500 - Train Loss: 0.1787, Train Accuracy: 0.9950, Test Loss: 0.3092, Test Accuracy: 0.9366
Epoch 58/500 - Train Loss: 0.1727, Train Accuracy: 0.9925, Test Loss: 0.3114, Test Accuracy: 0.9362
Epoch 59/500 - Train Loss: 0.1795, Train Accuracy: 0.9925, Test Loss: 0.3187, Test Accuracy: 0.9362
Epoch 60/500 - Train Loss: 0.1780, Train Accuracy: 0.9900, Test Loss: 0.3131, Test Accuracy: 0.9379
Epoch 61/500 - Train Loss: 0.1715, Train Accuracy: 0.9950, Test Loss: 0.3110, Test Accuracy: 0.9375
Epoch 62/500 - Train Loss: 0.1749, Train Accuracy: 0.9950, Test Loss: 0.3103, Test Accuracy: 0.9392
Epoch 63/500 - Train Loss: 0.1661, Train Accuracy: 0.9975, Test Loss: 0.3112, Test Accuracy: 0.9366
Epoch 64/500 - Train Loss: 0.1842, Train Accuracy: 0.9925, Test Loss: 0.3090, Test Accuracy: 0.9375
Epoch 65/500 - Train Loss: 0.1816, Train Accuracy: 0.9875, Test Loss: 0.3089, Test Accuracy: 0.9397

Early stopping triggered at epoch 65
Best test loss: 0.3050
Best test accuracy: 0.9441
Plot saved as trained_models/Sweep_data run/metrics/loss.png
Plot saved as trained_models/Sweep_data run/metrics/metrics.png
