Using GPU 0: NVIDIA GeForce RTX 3090
Epoch 1/100 - Train Loss: 2.0689, Train Accuracy: 0.1738, Test Loss: 1.9300, Test Accuracy: 0.2813
Epoch 39/100 - Train Loss: 0.3415, Train Accuracy: 0.9256, Test Loss: 0.3657, Test Accuracy: 0.9058
Epoch 40/100 - Train Loss: 0.3270, Train Accuracy: 0.9357, Test Loss: 0.3594, Test Accuracy: 0.9095
Epoch 41/100 - Train Loss: 0.3277, Train Accuracy: 0.9309, Test Loss: 0.3562, Test Accuracy: 0.9083
Epoch 42/100 - Train Loss: 0.3258, Train Accuracy: 0.9335, Test Loss: 0.3511, Test Accuracy: 0.9133
Epoch 43/100 - Train Loss: 0.3130, Train Accuracy: 0.9389, Test Loss: 0.3510, Test Accuracy: 0.9046
Epoch 44/100 - Train Loss: 0.3178, Train Accuracy: 0.9304, Test Loss: 0.3445, Test Accuracy: 0.9120
Epoch 45/100 - Train Loss: 0.3054, Train Accuracy: 0.9351, Test Loss: 0.3402, Test Accuracy: 0.9133
Epoch 46/100 - Train Loss: 0.3002, Train Accuracy: 0.9367, Test Loss: 0.3327, Test Accuracy: 0.9182
Epoch 47/100 - Train Loss: 0.2996, Train Accuracy: 0.9335, Test Loss: 0.3321, Test Accuracy: 0.9120
Epoch 48/100 - Train Loss: 0.2972, Train Accuracy: 0.9357, Test Loss: 0.3271, Test Accuracy: 0.9145
Epoch 49/100 - Train Loss: 0.2955, Train Accuracy: 0.9346, Test Loss: 0.3267, Test Accuracy: 0.9108
Epoch 50/100 - Train Loss: 0.2822, Train Accuracy: 0.9373, Test Loss: 0.3197, Test Accuracy: 0.9145
Epoch 51/100 - Train Loss: 0.2880, Train Accuracy: 0.9394, Test Loss: 0.3179, Test Accuracy: 0.9145
Epoch 52/100 - Train Loss: 0.2807, Train Accuracy: 0.9389, Test Loss: 0.3121, Test Accuracy: 0.9157
Epoch 53/100 - Train Loss: 0.2727, Train Accuracy: 0.9442, Test Loss: 0.3085, Test Accuracy: 0.9145
Epoch 54/100 - Train Loss: 0.2697, Train Accuracy: 0.9436, Test Loss: 0.3082, Test Accuracy: 0.9170
Epoch 55/100 - Train Loss: 0.2660, Train Accuracy: 0.9426, Test Loss: 0.3027, Test Accuracy: 0.9207
Epoch 56/100 - Train Loss: 0.2653, Train Accuracy: 0.9436, Test Loss: 0.3013, Test Accuracy: 0.9195
Epoch 57/100 - Train Loss: 0.2610, Train Accuracy: 0.9410, Test Loss: 0.2985, Test Accuracy: 0.9207
Epoch 58/100 - Train Loss: 0.2656, Train Accuracy: 0.9378, Test Loss: 0.2962, Test Accuracy: 0.9195
Epoch 59/100 - Train Loss: 0.2586, Train Accuracy: 0.9399, Test Loss: 0.2942, Test Accuracy: 0.9195
Epoch 60/100 - Train Loss: 0.2581, Train Accuracy: 0.9399, Test Loss: 0.2926, Test Accuracy: 0.9219
Epoch 61/100 - Train Loss: 0.2509, Train Accuracy: 0.9474, Test Loss: 0.2913, Test Accuracy: 0.9157
Epoch 62/100 - Train Loss: 0.2490, Train Accuracy: 0.9474, Test Loss: 0.2893, Test Accuracy: 0.9232
Epoch 63/100 - Train Loss: 0.2422, Train Accuracy: 0.9452, Test Loss: 0.2854, Test Accuracy: 0.9219
Epoch 64/100 - Train Loss: 0.2375, Train Accuracy: 0.9474, Test Loss: 0.2807, Test Accuracy: 0.9269
Epoch 65/100 - Train Loss: 0.2441, Train Accuracy: 0.9405, Test Loss: 0.2811, Test Accuracy: 0.9207
Epoch 66/100 - Train Loss: 0.2370, Train Accuracy: 0.9506, Test Loss: 0.2787, Test Accuracy: 0.9244
Epoch 67/100 - Train Loss: 0.2366, Train Accuracy: 0.9479, Test Loss: 0.2746, Test Accuracy: 0.9232
Epoch 68/100 - Train Loss: 0.2327, Train Accuracy: 0.9468, Test Loss: 0.2730, Test Accuracy: 0.9219
Epoch 69/100 - Train Loss: 0.2316, Train Accuracy: 0.9442, Test Loss: 0.2730, Test Accuracy: 0.9244
Epoch 70/100 - Train Loss: 0.2285, Train Accuracy: 0.9511, Test Loss: 0.2713, Test Accuracy: 0.9269
Epoch 71/100 - Train Loss: 0.2278, Train Accuracy: 0.9468, Test Loss: 0.2703, Test Accuracy: 0.9257
Epoch 72/100 - Train Loss: 0.2209, Train Accuracy: 0.9495, Test Loss: 0.2672, Test Accuracy: 0.9257
Epoch 73/100 - Train Loss: 0.2160, Train Accuracy: 0.9495, Test Loss: 0.2653, Test Accuracy: 0.9257
Epoch 74/100 - Train Loss: 0.2240, Train Accuracy: 0.9506, Test Loss: 0.2636, Test Accuracy: 0.9232
Epoch 75/100 - Train Loss: 0.2179, Train Accuracy: 0.9490, Test Loss: 0.2648, Test Accuracy: 0.9257
Epoch 76/100 - Train Loss: 0.2118, Train Accuracy: 0.9527, Test Loss: 0.2614, Test Accuracy: 0.9269
Epoch 77/100 - Train Loss: 0.2134, Train Accuracy: 0.9495, Test Loss: 0.2614, Test Accuracy: 0.9219
Epoch 78/100 - Train Loss: 0.2124, Train Accuracy: 0.9474, Test Loss: 0.2579, Test Accuracy: 0.9269
Epoch 79/100 - Train Loss: 0.2032, Train Accuracy: 0.9527, Test Loss: 0.2574, Test Accuracy: 0.9232
Epoch 80/100 - Train Loss: 0.2132, Train Accuracy: 0.9484, Test Loss: 0.2575, Test Accuracy: 0.9232
Epoch 81/100 - Train Loss: 0.2133, Train Accuracy: 0.9490, Test Loss: 0.2552, Test Accuracy: 0.9294
Epoch 82/100 - Train Loss: 0.2040, Train Accuracy: 0.9500, Test Loss: 0.2534, Test Accuracy: 0.9294
Epoch 83/100 - Train Loss: 0.2008, Train Accuracy: 0.9575, Test Loss: 0.2539, Test Accuracy: 0.9232
Epoch 84/100 - Train Loss: 0.2022, Train Accuracy: 0.9522, Test Loss: 0.2505, Test Accuracy: 0.9306
Epoch 85/100 - Train Loss: 0.1954, Train Accuracy: 0.9575, Test Loss: 0.2457, Test Accuracy: 0.9294
Epoch 86/100 - Train Loss: 0.2007, Train Accuracy: 0.9522, Test Loss: 0.2473, Test Accuracy: 0.9257
Epoch 87/100 - Train Loss: 0.2008, Train Accuracy: 0.9537, Test Loss: 0.2468, Test Accuracy: 0.9281
Epoch 88/100 - Train Loss: 0.1915, Train Accuracy: 0.9522, Test Loss: 0.2475, Test Accuracy: 0.9281
Epoch 89/100 - Train Loss: 0.1918, Train Accuracy: 0.9532, Test Loss: 0.2464, Test Accuracy: 0.9269
Epoch 90/100 - Train Loss: 0.1854, Train Accuracy: 0.9612, Test Loss: 0.2443, Test Accuracy: 0.9269
Epoch 91/100 - Train Loss: 0.1899, Train Accuracy: 0.9564, Test Loss: 0.2447, Test Accuracy: 0.9294
Epoch 92/100 - Train Loss: 0.1877, Train Accuracy: 0.9569, Test Loss: 0.2426, Test Accuracy: 0.9257
Epoch 93/100 - Train Loss: 0.1898, Train Accuracy: 0.9591, Test Loss: 0.2423, Test Accuracy: 0.9306
Epoch 94/100 - Train Loss: 0.1821, Train Accuracy: 0.9532, Test Loss: 0.2399, Test Accuracy: 0.9269
Epoch 95/100 - Train Loss: 0.1807, Train Accuracy: 0.9591, Test Loss: 0.2390, Test Accuracy: 0.9269
Epoch 96/100 - Train Loss: 0.1860, Train Accuracy: 0.9569, Test Loss: 0.2394, Test Accuracy: 0.9294
Epoch 97/100 - Train Loss: 0.1751, Train Accuracy: 0.9628, Test Loss: 0.2393, Test Accuracy: 0.9257
Epoch 98/100 - Train Loss: 0.1779, Train Accuracy: 0.9628, Test Loss: 0.2371, Test Accuracy: 0.9269
Epoch 99/100 - Train Loss: 0.1765, Train Accuracy: 0.9596, Test Loss: 0.2368, Test Accuracy: 0.9318
Epoch 100/100 - Train Loss: 0.1763, Train Accuracy: 0.9623, Test Loss: 0.2355, Test Accuracy: 0.9306
Best test loss: 0.2355
Best test accuracy: 0.9318
Plot saved as trained_models/example/metrics/loss.png
Plot saved as trained_models/example/metrics/metrics.png
