"Step","Depth only variation : 6 - test_loss","Depth only variation : 6 - test_loss__MIN","Depth only variation : 6 - test_loss__MAX","Depth only variation : 6 - train_loss","Depth only variation : 6 - train_loss__MIN","Depth only variation : 6 - train_loss__MAX","Depth only variation : 5 - test_loss","Depth only variation : 5 - test_loss__MIN","Depth only variation : 5 - test_loss__MAX","Depth only variation : 5 - train_loss","Depth only variation : 5 - train_loss__MIN","Depth only variation : 5 - train_loss__MAX","Depth only variation : 4 - test_loss","Depth only variation : 4 - test_loss__MIN","Depth only variation : 4 - test_loss__MAX","Depth only variation : 4 - train_loss","Depth only variation : 4 - train_loss__MIN","Depth only variation : 4 - train_loss__MAX","Depth only variation : 3 - test_loss","Depth only variation : 3 - test_loss__MIN","Depth only variation : 3 - test_loss__MAX","Depth only variation : 3 - train_loss","Depth only variation : 3 - train_loss__MIN","Depth only variation : 3 - train_loss__MAX","Depth only variation : 2 - test_loss","Depth only variation : 2 - test_loss__MIN","Depth only variation : 2 - test_loss__MAX","Depth only variation : 2 - train_loss","Depth only variation : 2 - train_loss__MIN","Depth only variation : 2 - train_loss__MAX","Depth only variation : 1 - test_loss","Depth only variation : 1 - test_loss__MIN","Depth only variation : 1 - test_loss__MAX","Depth only variation : 1 - train_loss","Depth only variation : 1 - train_loss__MIN","Depth only variation : 1 - train_loss__MAX","Width only variation : 2048 - test_loss","Width only variation : 2048 - test_loss__MIN","Width only variation : 2048 - test_loss__MAX","Width only variation : 2048 - train_loss","Width only variation : 2048 - train_loss__MIN","Width only variation : 2048 - train_loss__MAX","Width only variation : 1024 - test_loss","Width only variation : 1024 - test_loss__MIN","Width only variation : 1024 - test_loss__MAX","Width only variation : 1024 - train_loss","Width only variation : 1024 - train_loss__MIN","Width only variation : 1024 - train_loss__MAX","Width only variation : 512 - test_loss","Width only variation : 512 - test_loss__MIN","Width only variation : 512 - test_loss__MAX","Width only variation : 512 - train_loss","Width only variation : 512 - train_loss__MIN","Width only variation : 512 - train_loss__MAX","Width only variation : 256 - test_loss","Width only variation : 256 - test_loss__MIN","Width only variation : 256 - test_loss__MAX","Width only variation : 256 - train_loss","Width only variation : 256 - train_loss__MIN","Width only variation : 256 - train_loss__MAX"
"104","2.0519305285540494","2.0519305285540494","2.0519305285540494","2.040708831918651","2.040708831918651","2.040708831918651","2.051502171429721","2.051502171429721","2.051502171429721","2.0101714544734737","2.0101714544734737","2.0101714544734737","2.0648945903778078","2.0648945903778078","2.0648945903778078","2.0108762157922504","2.0108762157922504","2.0108762157922504","2.070160121050748","2.070160121050748","2.070160121050748","2.0287319369151673","2.0287319369151673","2.0287319369151673","2.071910952654752","2.071910952654752","2.071910952654752","2.084370609151906","2.084370609151906","2.084370609151906","2.0899718926169655","2.0899718926169655","2.0899718926169655","2.15899689115327","2.15899689115327","2.15899689115327","2.068397085883401","2.068397085883401","2.068397085883401","1.9873855860479948","1.9873855860479948","1.9873855860479948","2.0589537278088654","2.0589537278088654","2.0589537278088654","2.0377201494129227","2.0377201494129227","2.0377201494129227","2.0568836142800073","2.0568836142800073","2.0568836142800073","2.0615912425381016","2.0615912425381016","2.0615912425381016","2.0679019832611085","2.0679019832611085","2.0679019832611085","2.1029899866827604","2.1029899866827604","2.1029899866827604"
"105","2.055528189052235","2.055528189052235","2.055528189052235","2.026058100667493","2.026058100667493","2.026058100667493","2.0800387486544523","2.0800387486544523","2.0800387486544523","2.0002602537198997","2.0002602537198997","2.0002602537198997","2.072055930224332","2.072055930224332","2.072055930224332","2.0026405373386953","2.0026405373386953","2.0026405373386953","2.0548313799771396","2.0548313799771396","2.0548313799771396","2.0303587832944148","2.0303587832944148","2.0303587832944148","2.059770172292536","2.059770172292536","2.059770172292536","2.0803833427648435","2.0803833427648435","2.0803833427648435","2.1020607280731203","2.1020607280731203","2.1020607280731203","2.1598727137466955","2.1598727137466955","2.1598727137466955","2.0763313553550025","2.0763313553550025","2.0763313553550025","1.983467969072276","1.983467969072276","1.983467969072276","2.050724760402333","2.050724760402333","2.050724760402333","2.024443437970918","2.024443437970918","2.024443437970918","2.059434537887573","2.059434537887573","2.059434537887573","2.0674928505119237","2.0674928505119237","2.0674928505119237","2.070009539344094","2.070009539344094","2.070009539344094","2.0918692445206917","2.0918692445206917","2.0918692445206917"
"106","2.060356519872492","2.060356519872492","2.060356519872492","2.0355198198077322","2.0355198198077322","2.0355198198077322","2.042772014791315","2.042772014791315","2.042772014791315","2.009401181319664","2.009401181319664","2.009401181319664","2.08026827508753","2.08026827508753","2.08026827508753","2.0125269134565333","2.0125269134565333","2.0125269134565333","2.0459857320785524","2.0459857320785524","2.0459857320785524","2.0325195456099237","2.0325195456099237","2.0325195456099237","2.05184982213107","2.05184982213107","2.05184982213107","2.0861019119175","2.0861019119175","2.0861019119175","2.1137117065082895","2.1137117065082895","2.1137117065082895","2.1692879518969304","2.1692879518969304","2.1692879518969304","2.08979792768305","2.08979792768305","2.08979792768305","1.9761343249507335","1.9761343249507335","1.9761343249507335","2.0601503224806352","2.0601503224806352","2.0601503224806352","2.014796692913976","2.014796692913976","2.014796692913976","2.0416288297826592","2.0416288297826592","2.0416288297826592","2.0556686630468257","2.0556686630468257","2.0556686630468257","2.070186879418113","2.070186879418113","2.070186879418113","2.1011552739417416","2.1011552739417416","2.1011552739417416"
"107","2.073452776995572","2.073452776995572","2.073452776995572","2.01929901309397","2.01929901309397","2.01929901309397","2.0640706331079657","2.0640706331079657","2.0640706331079657","1.9856745224985584","1.9856745224985584","1.9856745224985584","2.0511384521831166","2.0511384521831166","2.0511384521831166","2.013142311161962","2.013142311161962","2.013142311161962","2.0584851967204703","2.0584851967204703","2.0584851967204703","2.0230267905092787","2.0230267905092787","2.0230267905092787","2.0602675637331878","2.0602675637331878","2.0602675637331878","2.092658448822197","2.092658448822197","2.092658448822197","2.1064446423270486","2.1064446423270486","2.1064446423270486","2.161741433856131","2.161741433856131","2.161741433856131","2.0726677963950415","2.0726677963950415","2.0726677963950415","1.9825504883952525","1.9825504883952525","1.9825504883952525","2.0733967572992498","2.0733967572992498","2.0733967572992498","2.0187303794663527","2.0187303794663527","2.0187303794663527","2.032374735745517","2.032374735745517","2.032374735745517","2.0579247348610012","2.0579247348610012","2.0579247348610012","2.0669971509413285","2.0669971509413285","2.0669971509413285","2.086494312286377","2.086494312286377","2.086494312286377"
"108","2.0631235911629418","2.0631235911629418","2.0631235911629418","2.030419218238743","2.030419218238743","2.030419218238743","2.0926252209056506","2.0926252209056506","2.0926252209056506","1.996973202036715","1.996973202036715","1.996973202036715","2.0494595328244296","2.0494595328244296","2.0494595328244296","2.0021637087854844","2.0021637087854844","2.0021637087854844","2.0497845615040173","2.0497845615040173","2.0497845615040173","2.0246869605711137","2.0246869605711137","2.0246869605711137","2.062557604529641","2.062557604529641","2.062557604529641","2.0834203115002863","2.0834203115002863","2.0834203115002863","2.097578315734863","2.097578315734863","2.097578315734863","2.1555924804731346","2.1555924804731346","2.1555924804731346","2.052021402012218","2.052021402012218","2.052021402012218","1.9699638654993867","1.9699638654993867","1.9699638654993867","2.068433535749262","2.068433535749262","2.068433535749262","2.020797825188472","2.020797825188472","2.020797825188472","2.0658543196591466","2.0658543196591466","2.0658543196591466","2.0470659310790316","2.0470659310790316","2.0470659310790316","2.054244700345126","2.054244700345126","2.054244700345126","2.0919612954676836","2.0919612954676836","2.0919612954676836"
"109","2.057106913653287","2.057106913653287","2.057106913653287","2.0229666512587974","2.0229666512587974","2.0229666512587974","2.0625071170113305","2.0625071170113305","2.0625071170113305","1.9930665452452911","1.9930665452452911","1.9930665452452911","2.054699902967973","2.054699902967973","2.054699902967973","1.9989765163947797","1.9989765163947797","1.9989765163947797","2.0481396666440097","2.0481396666440097","2.0481396666440097","2.0198148106980596","2.0198148106980596","2.0198148106980596","2.083123093518344","2.083123093518344","2.083123093518344","2.0871934333888964","2.0871934333888964","2.0871934333888964","2.119248665896329","2.119248665896329","2.119248665896329","2.157397879896493","2.157397879896493","2.157397879896493","2.0638480099764736","2.0638480099764736","2.0638480099764736","1.9641916362718603","1.9641916362718603","1.9641916362718603","2.1128088959780604","2.1128088959780604","2.1128088959780604","2.022917532646793","2.022917532646793","2.022917532646793","2.060603785081343","2.060603785081343","2.060603785081343","2.0632313646119216","2.0632313646119216","2.0632313646119216","2.0709870008988815","2.0709870008988815","2.0709870008988815","2.09524412319578","2.09524412319578","2.09524412319578"
"110","2.0556730859929866","2.0556730859929866","2.0556730859929866","2.0218556769140834","2.0218556769140834","2.0218556769140834","2.03686034636064","2.03686034636064","2.03686034636064","1.9926774194322783","1.9926774194322783","1.9926774194322783","2.0598348964344373","2.0598348964344373","2.0598348964344373","2.0038476359707187","2.0038476359707187","2.0038476359707187","2.049354056445035","2.049354056445035","2.049354056445035","2.023990699395366","2.023990699395366","2.023990699395366","2.063170964934609","2.063170964934609","2.063170964934609","2.083170637591132","2.083170637591132","2.083170637591132","2.121552938114513","2.121552938114513","2.121552938114513","2.157479054790804","2.157479054790804","2.157479054790804","2.0736830043792724","2.0736830043792724","2.0736830043792724","1.9645210043589274","1.9645210043589274","1.9645210043589274","2.086831599148837","2.086831599148837","2.086831599148837","2.0274605067022917","2.0274605067022917","2.0274605067022917","2.056530446139249","2.056530446139249","2.056530446139249","2.052819788812221","2.052819788812221","2.052819788812221","2.0911140467903833","2.0911140467903833","2.0911140467903833","2.0927021364233958","2.0927021364233958","2.0927021364233958"
"111","2.0420154359123925","2.0420154359123925","2.0420154359123925","2.0235326428248963","2.0235326428248963","2.0235326428248963","2.063865034796975","2.063865034796975","2.063865034796975","1.993863880332859","1.993863880332859","1.993863880332859","2.070316664088856","2.070316664088856","2.070316664088856","1.9987285813517954","1.9987285813517954","1.9987285813517954","2.0619484121149236","2.0619484121149236","2.0619484121149236","2.0175325090035625","2.0175325090035625","2.0175325090035625","2.0658451331745495","2.0658451331745495","2.0658451331745495","2.07450578262066","2.07450578262066","2.07450578262066","2.1073746325752953","2.1073746325752953","2.1073746325752953","2.162852185676838","2.162852185676838","2.162852185676838","2.0700488723408093","2.0700488723408093","2.0700488723408093","1.964625153486756","1.964625153486756","1.964625153486756","2.0643908006494693","2.0643908006494693","2.0643908006494693","2.010813518283011","2.010813518283011","2.010813518283011","2.0467149361697112","2.0467149361697112","2.0467149361697112","2.047811474087595","2.047811474087595","2.047811474087595","2.054039370363409","2.054039370363409","2.054039370363409","2.0958236295327373","2.0958236295327373","2.0958236295327373"
"112","2.061849996393377","2.061849996393377","2.061849996393377","2.021377495513565","2.021377495513565","2.021377495513565","2.0559685733101585","2.0559685733101585","2.0559685733101585","1.984583980845309","1.984583980845309","1.984583980845309","2.0546221143549137","2.0546221143549137","2.0546221143549137","2.0056294766787826","2.0056294766787826","2.0056294766787826","2.0552300401167436","2.0552300401167436","2.0552300401167436","2.023867938819973","2.023867938819973","2.023867938819973","2.0688417235287755","2.0688417235287755","2.0688417235287755","2.087656206152905","2.087656206152905","2.087656206152905","2.1034644421664153","2.1034644421664153","2.1034644421664153","2.1578405769391993","2.1578405769391993","2.1578405769391993","2.0782446627183395","2.0782446627183395","2.0782446627183395","1.9731922916434277","1.9731922916434277","1.9731922916434277","2.075748735774647","2.075748735774647","2.075748735774647","1.9976371783771734","1.9976371783771734","1.9976371783771734","2.0612151960893113","2.0612151960893113","2.0612151960893113","2.0492592437787986","2.0492592437787986","2.0492592437787986","2.052154940691861","2.052154940691861","2.052154940691861","2.0820499082543384","2.0820499082543384","2.0820499082543384"
"113","2.0513981914520265","2.0513981914520265","2.0513981914520265","2.0156526703670106","2.0156526703670106","2.0156526703670106","2.0547416773709384","2.0547416773709384","2.0547416773709384","1.9941462569401183","1.9941462569401183","1.9941462569401183","2.0690484090284866","2.0690484090284866","2.0690484090284866","1.993663577320932","1.993663577320932","1.993663577320932","2.0587375831604002","2.0587375831604002","2.0587375831604002","2.0150612215064037","2.0150612215064037","2.0150612215064037","2.0624756067449397","2.0624756067449397","2.0624756067449397","2.0814030161671253","2.0814030161671253","2.0814030161671253","2.086400015570901","2.086400015570901","2.086400015570901","2.1559969652110134","2.1559969652110134","2.1559969652110134","2.0985779476165773","2.0985779476165773","2.0985779476165773","1.9640775295783734","1.9640775295783734","1.9640775295783734","2.083711278221824","2.083711278221824","2.083711278221824","2.021109340547145","2.021109340547145","2.021109340547145","2.054280224713412","2.054280224713412","2.054280224713412","2.04960494567608","2.04960494567608","2.04960494567608","2.0856980765949595","2.0856980765949595","2.0856980765949595","2.0935647882264234","2.0935647882264234","2.0935647882264234"
"114","2.0542438901554454","2.0542438901554454","2.0542438901554454","2.0128777069881045","2.0128777069881045","2.0128777069881045","2.066802426251498","2.066802426251498","2.066802426251498","1.9861594222605914","1.9861594222605914","1.9861594222605914","2.0538271418484775","2.0538271418484775","2.0538271418484775","1.994539957813833","1.994539957813833","1.994539957813833","2.047588244351474","2.047588244351474","2.047588244351474","2.0108769264440425","2.0108769264440425","2.0108769264440425","2.067910029671409","2.067910029671409","2.067910029671409","2.073431044940291","2.073431044940291","2.073431044940291","2.0907752444527365","2.0907752444527365","2.0907752444527365","2.1455154243556933","2.1455154243556933","2.1455154243556933","2.0661275256763805","2.0661275256763805","2.0661275256763805","1.9642528559147627","1.9642528559147627","1.9642528559147627","2.062309625799006","2.062309625799006","2.062309625799006","2.0138948979871025","2.0138948979871025","2.0138948979871025","2.0442385083978825","2.0442385083978825","2.0442385083978825","2.054029371875456","2.054029371875456","2.054029371875456","2.0545472474531694","2.0545472474531694","2.0545472474531694","2.0902403064157773","2.0902403064157773","2.0902403064157773"
"115","2.0656775682622737","2.0656775682622737","2.0656775682622737","2.011868366372996","2.011868366372996","2.011868366372996","2.0705462863228536","2.0705462863228536","2.0705462863228536","1.983709127601536","1.983709127601536","1.983709127601536","2.0726363017342306","2.0726363017342306","2.0726363017342306","1.9942270317296873","1.9942270317296873","1.9942270317296873","2.0606384095278654","2.0606384095278654","2.0606384095278654","2.01144669576623","2.01144669576623","2.01144669576623","2.088346390290694","2.088346390290694","2.088346390290694","2.081838317958788","2.081838317958788","2.081838317958788","2.0994559253345835","2.0994559253345835","2.0994559253345835","2.1503530029866886","2.1503530029866886","2.1503530029866886","2.073350590792569","2.073350590792569","2.073350590792569","1.9595077118928406","1.9595077118928406","1.9595077118928406","2.0565555468472567","2.0565555468472567","2.0565555468472567","2.0207704228368297","2.0207704228368297","2.0207704228368297","2.054299455989491","2.054299455989491","2.054299455989491","2.052007838282092","2.052007838282092","2.052007838282092","2.0532896640084006","2.0532896640084006","2.0532896640084006","2.092363011042277","2.092363011042277","2.092363011042277"
"116","2.059334687319669","2.059334687319669","2.059334687319669","2.0060089549799076","2.0060089549799076","2.0060089549799076","2.0922349418293344","2.0922349418293344","2.0922349418293344","1.9929308770716876","1.9929308770716876","1.9929308770716876","2.0702842512997712","2.0702842512997712","2.0702842512997712","1.985910029356507","1.985910029356507","1.985910029356507","2.063290322910656","2.063290322910656","2.063290322910656","2.0107131702598484","2.0107131702598484","2.0107131702598484","2.0760676583376796","2.0760676583376796","2.0760676583376796","2.090291198423539","2.090291198423539","2.090291198423539","2.1042045575922184","2.1042045575922184","2.1042045575922184","2.162119865965569","2.162119865965569","2.162119865965569","2.0779303004524925","2.0779303004524925","2.0779303004524925","1.9624095557201868","1.9624095557201868","1.9624095557201868","2.07525849905881","2.07525849905881","2.07525849905881","2.007578741380538","2.007578741380538","2.007578741380538","2.05661658373746","2.05661658373746","2.05661658373746","2.051405636031052","2.051405636031052","2.051405636031052","2.04192137631503","2.04192137631503","2.04192137631503","2.0964401425986456","2.0964401425986456","2.0964401425986456"
"117","2.0689555246179756","2.0689555246179756","2.0689555246179756","2.006791489699791","2.006791489699791","2.006791489699791","2.060481268275868","2.060481268275868","2.060481268275868","1.981150102779783","1.981150102779783","1.981150102779783","2.0606683679060502","2.0606683679060502","2.0606683679060502","1.9972636707897844","1.9972636707897844","1.9972636707897844","2.0562094523689964","2.0562094523689964","2.0562094523689964","2.014357623999146","2.014357623999146","2.014357623999146","2.0716907059062613","2.0716907059062613","2.0716907059062613","2.0843662639047906","2.0843662639047906","2.0843662639047906","2.083994568044489","2.083994568044489","2.083994568044489","2.1472274159837044","2.1472274159837044","2.1472274159837044","2.0706682942130348","2.0706682942130348","2.0706682942130348","1.9505107864840276","1.9505107864840276","1.9505107864840276","2.092138908993114","2.092138908993114","2.092138908993114","2.00901028326188","2.00901028326188","2.00901028326188","2.057406784404408","2.057406784404408","2.057406784404408","2.0491182818357974","2.0491182818357974","2.0491182818357974","2.0695549574765293","2.0695549574765293","2.0695549574765293","2.1012133349495374","2.1012133349495374","2.1012133349495374"
"118","2.064607198888605","2.064607198888605","2.064607198888605","2.0070747036221386","2.0070747036221386","2.0070747036221386","2.0659776748310437","2.0659776748310437","2.0659776748310437","1.9649359806652726","1.9649359806652726","1.9649359806652726","2.0628513171456078","2.0628513171456078","2.0628513171456078","1.9826466630519122","1.9826466630519122","1.9826466630519122","2.0513477481495253","2.0513477481495253","2.0513477481495253","2.0170760084020682","2.0170760084020682","2.0170760084020682","2.0641830574382434","2.0641830574382434","2.0641830574382434","2.0818162507024303","2.0818162507024303","2.0818162507024303","2.0847008861194958","2.0847008861194958","2.0847008861194958","2.1516543135149724","2.1516543135149724","2.1516543135149724","2.0803366513685746","2.0803366513685746","2.0803366513685746","1.9418088643304232","1.9418088643304232","1.9418088643304232","2.0637838753786952","2.0637838753786952","2.0637838753786952","1.9966358872665757","1.9966358872665757","1.9966358872665757","2.0535455174879593","2.0535455174879593","2.0535455174879593","2.041614333733745","2.041614333733745","2.041614333733745","2.0666548854654487","2.0666548854654487","2.0666548854654487","2.0892739821028434","2.0892739821028434","2.0892739821028434"
"119","2.079596874063665","2.079596874063665","2.079596874063665","2.0001552679346895","2.0001552679346895","2.0001552679346895","2.0735035766254772","2.0735035766254772","2.0735035766254772","1.9727746283322916","1.9727746283322916","1.9727746283322916","2.067713225971569","2.067713225971569","2.067713225971569","1.9895227102849675","1.9895227102849675","1.9895227102849675","2.058992862701416","2.058992862701416","2.058992862701416","2.0015401287188475","2.0015401287188475","2.0015401287188475","2.061133338754827","2.061133338754827","2.061133338754827","2.0718683007119716","2.0718683007119716","2.0718683007119716","2.1040665379437535","2.1040665379437535","2.1040665379437535","2.1560278725898128","2.1560278725898128","2.1560278725898128","2.1054572062058883","2.1054572062058883","2.1054572062058883","1.9371868048043086","1.9371868048043086","1.9371868048043086","2.059300765124234","2.059300765124234","2.059300765124234","2.0037838069871925","2.0037838069871925","2.0037838069871925","2.0371268194372005","2.0371268194372005","2.0371268194372005","2.040834005070829","2.040834005070829","2.040834005070829","2.057356270009821","2.057356270009821","2.057356270009821","2.0912207537683947","2.0912207537683947","2.0912207537683947"
"120","2.0608573280681264","2.0608573280681264","2.0608573280681264","1.9995625117181361","1.9995625117181361","1.9995625117181361","2.0517091369628906","2.0517091369628906","2.0517091369628906","1.9828315939300363","1.9828315939300363","1.9828315939300363","2.086258040341464","2.086258040341464","2.086258040341464","1.9908844406303319","1.9908844406303319","1.9908844406303319","2.060417649529197","2.060417649529197","2.060417649529197","2.021121076167315","2.021121076167315","2.021121076167315","2.061196025501598","2.061196025501598","2.061196025501598","2.075852829286422","2.075852829286422","2.075852829286422","2.1002698430148037","2.1002698430148037","2.1002698430148037","2.146015732425383","2.146015732425383","2.146015732425383","2.0766520929336547","2.0766520929336547","2.0766520929336547","1.9658603686299818","1.9658603686299818","1.9658603686299818","2.076960880106146","2.076960880106146","2.076960880106146","1.9835645026174085","1.9835645026174085","1.9835645026174085","2.090558276609941","2.090558276609941","2.090558276609941","2.046351927231098","2.046351927231098","2.046351927231098","2.073374610380693","2.073374610380693","2.073374610380693","2.0830539931374035","2.0830539931374035","2.0830539931374035"
"121","2.0768798624385485","2.0768798624385485","2.0768798624385485","1.9993156779497518","1.9993156779497518","1.9993156779497518","2.069970234090632","2.069970234090632","2.069970234090632","1.972214063995186","1.972214063995186","1.972214063995186","2.0531582749973643","2.0531582749973643","2.0531582749973643","1.9880616484017208","1.9880616484017208","1.9880616484017208","2.074830489592119","2.074830489592119","2.074830489592119","2.019114896620827","2.019114896620827","2.019114896620827","2.049561429457231","2.049561429457231","2.049561429457231","2.071079711694827","2.071079711694827","2.071079711694827","2.0904813723130657","2.0904813723130657","2.0904813723130657","2.150114992075953","2.150114992075953","2.150114992075953","2.1070661614157937","2.1070661614157937","2.1070661614157937","1.9259446774954083","1.9259446774954083","1.9259446774954083","2.059653844833374","2.059653844833374","2.059653844833374","1.9913198161399228","1.9913198161399228","1.9913198161399228","2.042682834105058","2.042682834105058","2.042682834105058","2.0439053067393687","2.0439053067393687","2.0439053067393687","2.062808412205089","2.062808412205089","2.062808412205089","2.0895511384942065","2.0895511384942065","2.0895511384942065"
"122","2.039802481911399","2.039802481911399","2.039802481911399","1.9997012374044836","1.9997012374044836","1.9997012374044836","2.0489401323145087","2.0489401323145087","2.0489401323145087","1.954483065440737","1.954483065440737","1.954483065440737","2.071189277822321","2.071189277822321","2.071189277822321","1.9935693337451452","1.9935693337451452","1.9935693337451452","2.0567862848802045","2.0567862848802045","2.0567862848802045","2.015478104229631","2.015478104229631","2.015478104229631","2.0600984321941027","2.0600984321941027","2.0600984321941027","2.0691094978376365","2.0691094978376365","2.0691094978376365","2.1006426030939274","2.1006426030939274","2.1006426030939274","2.1452192568504946","2.1452192568504946","2.1452192568504946","2.0878487812389026","2.0878487812389026","2.0878487812389026","1.9348283438298894","1.9348283438298894","1.9348283438298894","2.079872909459201","2.079872909459201","2.079872909459201","2.0082377137808964","2.0082377137808964","2.0082377137808964","2.0632640526511454","2.0632640526511454","2.0632640526511454","2.0526417271844273","2.0526417271844273","2.0526417271844273","2.10175405589017","2.10175405589017","2.10175405589017","2.0913361524165364","2.0913361524165364","2.0913361524165364"
"123","2.05918531851335","2.05918531851335","2.05918531851335","1.993967707403775","1.993967707403775","1.993967707403775","2.074606090892445","2.074606090892445","2.074606090892445","1.9849283507226527","1.9849283507226527","1.9849283507226527","2.062018742127852","2.062018742127852","2.062018742127852","1.9808835488352283","1.9808835488352283","1.9808835488352283","2.0634787451137195","2.0634787451137195","2.0634787451137195","2.0131629126099333","2.0131629126099333","2.0131629126099333","2.044918568351052","2.044918568351052","2.044918568351052","2.06521006704747","2.06521006704747","2.06521006704747","2.0962873580239036","2.0962873580239036","2.0962873580239036","2.1384226010859697","2.1384226010859697","2.1384226010859697","2.0934592030265113","2.0934592030265113","2.0934592030265113","1.9411848222798314","1.9411848222798314","1.9411848222798314","2.1088906331495805","2.1088906331495805","2.1088906331495805","1.9918754588598493","1.9918754588598493","1.9918754588598493","2.0493501143022015","2.0493501143022015","2.0493501143022015","2.0404792132322815","2.0404792132322815","2.0404792132322815","2.0635380757938733","2.0635380757938733","2.0635380757938733","2.081570324623722","2.081570324623722","2.081570324623722"
"124","2.079653529253873","2.079653529253873","2.079653529253873","2.004066698085303","2.004066698085303","2.004066698085303","2.062572816501964","2.062572816501964","2.062572816501964","1.9804187815764855","1.9804187815764855","1.9804187815764855","2.092765971964056","2.092765971964056","2.092765971964056","1.9682283317631688","1.9682283317631688","1.9682283317631688","2.0505703596635296","2.0505703596635296","2.0505703596635296","2.0027097818221167","2.0027097818221167","2.0027097818221167","2.048074912157926","2.048074912157926","2.048074912157926","2.0770476700793736","2.0770476700793736","2.0770476700793736","2.0809646034240723","2.0809646034240723","2.0809646034240723","2.151318788309207","2.151318788309207","2.151318788309207","2.0810474317724053","2.0810474317724053","2.0810474317724053","1.9424204935972718","1.9424204935972718","1.9424204935972718","2.086728972521695","2.086728972521695","2.086728972521695","1.9921437957917136","1.9921437957917136","1.9921437957917136","2.0607457863200795","2.0607457863200795","2.0607457863200795","2.037399642056432","2.037399642056432","2.037399642056432","2.0636879045313057","2.0636879045313057","2.0636879045313057","2.0823918357936817","2.0823918357936817","2.0823918357936817"
"125","2.058750438256697","2.058750438256697","2.058750438256697","1.9907199793848498","1.9907199793848498","1.9907199793848498","2.069486424706199","2.069486424706199","2.069486424706199","1.958261394281497","1.958261394281497","1.958261394281497","2.07143894108859","2.07143894108859","2.07143894108859","1.979313562656271","1.979313562656271","1.979313562656271","2.0718584442138672","2.0718584442138672","2.0718584442138672","1.9978871535158707","1.9978871535158707","1.9978871535158707","2.0543873171372846","2.0543873171372846","2.0543873171372846","2.065810603931032","2.065810603931032","2.065810603931032","2.0937746021964334","2.0937746021964334","2.0937746021964334","2.135139229873131","2.135139229873131","2.135139229873131","2.0699913454055787","2.0699913454055787","2.0699913454055787","1.9276846726735433","1.9276846726735433","1.9276846726735433","2.0833508608557962","2.0833508608557962","2.0833508608557962","1.9773032444921033","1.9773032444921033","1.9773032444921033","2.0440492924776943","2.0440492924776943","2.0440492924776943","2.0300819856270977","2.0300819856270977","2.0300819856270977","2.055842809243636","2.055842809243636","2.055842809243636","2.071813432540017","2.071813432540017","2.071813432540017"
"126","2.0497215340354225","2.0497215340354225","2.0497215340354225","1.9920141486463876","1.9920141486463876","1.9920141486463876","2.04544527574019","2.04544527574019","2.04544527574019","1.9708166165187442","1.9708166165187442","1.9708166165187442","2.075765770998868","2.075765770998868","2.075765770998868","1.9740554997564732","1.9740554997564732","1.9740554997564732","2.0551789864626797","2.0551789864626797","2.0551789864626797","1.9973190672644254","1.9973190672644254","1.9973190672644254","2.060172049782493","2.060172049782493","2.060172049782493","2.060351114053836","2.060351114053836","2.060351114053836","2.0850170811739837","2.0850170811739837","2.0850170811739837","2.1447397691353984","2.1447397691353984","2.1447397691353984","2.0937962115894666","2.0937962115894666","2.0937962115894666","1.9343043962018243","1.9343043962018243","1.9343043962018243","2.0854128035632047","2.0854128035632047","2.0854128035632047","1.9854076554309363","1.9854076554309363","1.9854076554309363","2.057291108044711","2.057291108044711","2.057291108044711","2.036569947429087","2.036569947429087","2.036569947429087","2.058876405195756","2.058876405195756","2.058876405195756","2.0715538365813506","2.0715538365813506","2.0715538365813506"
"127","2.079226009195501","2.079226009195501","2.079226009195501","1.982757833086211","1.982757833086211","1.982757833086211","2.0608316985043613","2.0608316985043613","2.0608316985043613","1.9741730739330423","1.9741730739330423","1.9741730739330423","2.0810931301116944","2.0810931301116944","2.0810931301116944","1.9707979190212557","1.9707979190212557","1.9707979190212557","2.0796197284351696","2.0796197284351696","2.0796197284351696","2.0045953330774418","2.0045953330774418","2.0045953330774418","2.0509241685000332","2.0509241685000332","2.0509241685000332","2.069460859846795","2.069460859846795","2.069460859846795","2.09592455517162","2.09592455517162","2.09592455517162","2.1438729323463876","2.1438729323463876","2.1438729323463876","2.0921178861097856","2.0921178861097856","2.0921178861097856","1.9225766719072714","1.9225766719072714","1.9225766719072714","2.06252968528054","2.06252968528054","2.06252968528054","1.974427405883526","1.974427405883526","1.974427405883526","2.0488644833998246","2.0488644833998246","2.0488644833998246","2.0443251642687565","2.0443251642687565","2.0443251642687565","2.0650386160070244","2.0650386160070244","2.0650386160070244","2.0798635984837324","2.0798635984837324","2.0798635984837324"
