"Step","(w=512 d=2) Imsize variation : 224x224 - test_accuracy","(w=512 d=2) Imsize variation : 224x224 - test_accuracy__MIN","(w=512 d=2) Imsize variation : 224x224 - test_accuracy__MAX","(w=512 d=2) Imsize variation : 224x224 - test_loss","(w=512 d=2) Imsize variation : 224x224 - test_loss__MIN","(w=512 d=2) Imsize variation : 224x224 - test_loss__MAX","(w=512 d=2) Imsize variation : 224x224 - train_accuracy","(w=512 d=2) Imsize variation : 224x224 - train_accuracy__MIN","(w=512 d=2) Imsize variation : 224x224 - train_accuracy__MAX","(w=512 d=2) Imsize variation : 224x224 - train_loss","(w=512 d=2) Imsize variation : 224x224 - train_loss__MIN","(w=512 d=2) Imsize variation : 224x224 - train_loss__MAX","(w=512 d=2) Imsize variation : 128x128 - test_accuracy","(w=512 d=2) Imsize variation : 128x128 - test_accuracy__MIN","(w=512 d=2) Imsize variation : 128x128 - test_accuracy__MAX","(w=512 d=2) Imsize variation : 128x128 - test_loss","(w=512 d=2) Imsize variation : 128x128 - test_loss__MIN","(w=512 d=2) Imsize variation : 128x128 - test_loss__MAX","(w=512 d=2) Imsize variation : 128x128 - train_accuracy","(w=512 d=2) Imsize variation : 128x128 - train_accuracy__MIN","(w=512 d=2) Imsize variation : 128x128 - train_accuracy__MAX","(w=512 d=2) Imsize variation : 128x128 - train_loss","(w=512 d=2) Imsize variation : 128x128 - train_loss__MIN","(w=512 d=2) Imsize variation : 128x128 - train_loss__MAX","(w=512 d=2) Imsize variation : 64x64 - test_accuracy","(w=512 d=2) Imsize variation : 64x64 - test_accuracy__MIN","(w=512 d=2) Imsize variation : 64x64 - test_accuracy__MAX","(w=512 d=2) Imsize variation : 64x64 - test_loss","(w=512 d=2) Imsize variation : 64x64 - test_loss__MIN","(w=512 d=2) Imsize variation : 64x64 - test_loss__MAX","(w=512 d=2) Imsize variation : 64x64 - train_accuracy","(w=512 d=2) Imsize variation : 64x64 - train_accuracy__MIN","(w=512 d=2) Imsize variation : 64x64 - train_accuracy__MAX","(w=512 d=2) Imsize variation : 64x64 - train_loss","(w=512 d=2) Imsize variation : 64x64 - train_loss__MIN","(w=512 d=2) Imsize variation : 64x64 - train_loss__MAX","(w=512 d=2) Imsize variation : 32x32 - test_accuracy","(w=512 d=2) Imsize variation : 32x32 - test_accuracy__MIN","(w=512 d=2) Imsize variation : 32x32 - test_accuracy__MAX","(w=512 d=2) Imsize variation : 32x32 - test_loss","(w=512 d=2) Imsize variation : 32x32 - test_loss__MIN","(w=512 d=2) Imsize variation : 32x32 - test_loss__MAX","(w=512 d=2) Imsize variation : 32x32 - train_accuracy","(w=512 d=2) Imsize variation : 32x32 - train_accuracy__MIN","(w=512 d=2) Imsize variation : 32x32 - train_accuracy__MAX","(w=512 d=2) Imsize variation : 32x32 - train_loss","(w=512 d=2) Imsize variation : 32x32 - train_loss__MIN","(w=512 d=2) Imsize variation : 32x32 - train_loss__MAX","(w=512 d=2) Imsize variation : 16x16 - test_accuracy","(w=512 d=2) Imsize variation : 16x16 - test_accuracy__MIN","(w=512 d=2) Imsize variation : 16x16 - test_accuracy__MAX","(w=512 d=2) Imsize variation : 16x16 - test_loss","(w=512 d=2) Imsize variation : 16x16 - test_loss__MIN","(w=512 d=2) Imsize variation : 16x16 - test_loss__MAX","(w=512 d=2) Imsize variation : 16x16 - train_accuracy","(w=512 d=2) Imsize variation : 16x16 - train_accuracy__MIN","(w=512 d=2) Imsize variation : 16x16 - train_accuracy__MAX","(w=512 d=2) Imsize variation : 16x16 - train_loss","(w=512 d=2) Imsize variation : 16x16 - train_loss__MIN","(w=512 d=2) Imsize variation : 16x16 - train_loss__MAX"
"95","0.25545454545454543","0.25545454545454543","0.25545454545454543","2.0442065368999134","2.0442065368999134","2.0442065368999134","0.2654022988505747","0.2654022988505747","0.2654022988505747","2.0719234115775973","2.0719234115775973","2.0719234115775973","0.265","0.265","0.265","2.0426239715922963","2.0426239715922963","2.0426239715922963","0.27264367816091956","0.27264367816091956","0.27264367816091956","2.0599438674970605","2.0599438674970605","2.0599438674970605","0.2586363636363636","0.2586363636363636","0.2586363636363636","2.0379776321757923","2.0379776321757923","2.0379776321757923","0.2714942528735632","0.2714942528735632","0.2714942528735632","2.0618647129234224","2.0618647129234224","2.0618647129234224","0.2686363636363636","0.2686363636363636","0.2686363636363636","2.0308668249303645","2.0308668249303645","2.0308668249303645","0.27413793103448275","0.27413793103448275","0.27413793103448275","2.057889209177302","2.057889209177302","2.057889209177302","0.27545454545454545","0.27545454545454545","0.27545454545454545","2.050061017816717","2.050061017816717","2.050061017816717","0.2752873563218391","0.2752873563218391","0.2752873563218391","2.051421377028542","2.051421377028542","2.051421377028542"
"96","0.2609090909090909","0.2609090909090909","0.2609090909090909","2.0629382627660577","2.0629382627660577","2.0629382627660577","0.27206896551724136","0.27206896551724136","0.27206896551724136","2.0579797658152965","2.0579797658152965","2.0579797658152965","0.2686363636363636","0.2686363636363636","0.2686363636363636","2.04459640936418","2.04459640936418","2.04459640936418","0.26770114942528733","0.26770114942528733","0.26770114942528733","2.057149054647862","2.057149054647862","2.057149054647862","0.27045454545454545","0.27045454545454545","0.27045454545454545","2.036627683206038","2.036627683206038","2.036627683206038","0.27413793103448275","0.27413793103448275","0.27413793103448275","2.05073382257045","2.05073382257045","2.05073382257045","0.2640909090909091","0.2640909090909091","0.2640909090909091","2.036456410668113","2.036456410668113","2.036456410668113","0.26620689655172414","0.26620689655172414","0.26620689655172414","2.0589531479758776","2.0589531479758776","2.0589531479758776","0.2827272727272727","0.2827272727272727","0.2827272727272727","2.0323521666093307","2.0323521666093307","2.0323521666093307","0.26586206896551723","0.26586206896551723","0.26586206896551723","2.0575350739490026","2.0575350739490026","2.0575350739490026"
"97","0.24363636363636362","0.24363636363636362","0.24363636363636362","2.062250377481634","2.062250377481634","2.062250377481634","0.267816091954023","0.267816091954023","0.267816091954023","2.0602025263336885","2.0602025263336885","2.0602025263336885","0.26181818181818184","0.26181818181818184","0.26181818181818184","2.0513454948772085","2.0513454948772085","2.0513454948772085","0.2794252873563218","0.2794252873563218","0.2794252873563218","2.041572154472614","2.041572154472614","2.041572154472614","0.2686363636363636","0.2686363636363636","0.2686363636363636","2.0274772440303455","2.0274772440303455","2.0274772440303455","0.27655172413793105","0.27655172413793105","0.27655172413793105","2.0432847582060716","2.0432847582060716","2.0432847582060716","0.2822727272727273","0.2822727272727273","0.2822727272727273","2.024822061712092","2.024822061712092","2.024822061712092","0.26839080459770115","0.26839080459770115","0.26839080459770115","2.05758606888782","2.05758606888782","2.05758606888782","0.2790909090909091","0.2790909090909091","0.2790909090909091","2.029473506754095","2.029473506754095","2.029473506754095","0.27597701149425286","0.27597701149425286","0.27597701149425286","2.056857722271448","2.056857722271448","2.056857722271448"
"98","0.25045454545454543","0.25045454545454543","0.25045454545454543","2.0650075487657027","2.0650075487657027","2.0650075487657027","0.26862068965517244","0.26862068965517244","0.26862068965517244","2.062466800185456","2.062466800185456","2.062466800185456","0.27454545454545454","0.27454545454545454","0.27454545454545454","2.0332917846332896","2.0332917846332896","2.0332917846332896","0.2728735632183908","0.2728735632183908","0.2728735632183908","2.0499475684111146","2.0499475684111146","2.0499475684111146","0.265","0.265","0.265","2.0396923836794767","2.0396923836794767","2.0396923836794767","0.2752873563218391","0.2752873563218391","0.2752873563218391","2.0509819684083435","2.0509819684083435","2.0509819684083435","0.2786363636363636","0.2786363636363636","0.2786363636363636","2.021311076337641","2.021311076337641","2.021311076337641","0.2739080459770115","0.2739080459770115","0.2739080459770115","2.0526850042671994","2.0526850042671994","2.0526850042671994","0.2877272727272727","0.2877272727272727","0.2877272727272727","2.0277818289670075","2.0277818289670075","2.0277818289670075","0.2710344827586207","0.2710344827586207","0.2710344827586207","2.055181617407963","2.055181617407963","2.055181617407963"
"99","0.2559090909090909","0.2559090909090909","0.2559090909090909","2.0505643957311457","2.0505643957311457","2.0505643957311457","0.26908045977011497","0.26908045977011497","0.26908045977011497","2.0626410734242406","2.0626410734242406","2.0626410734242406","0.265","0.265","0.265","2.0528372981331566","2.0528372981331566","2.0528372981331566","0.27551724137931033","0.27551724137931033","0.27551724137931033","2.0435123761494953","2.0435123761494953","2.0435123761494953","0.2586363636363636","0.2586363636363636","0.2586363636363636","2.053288106051358","2.053288106051358","2.053288106051358","0.2735632183908046","0.2735632183908046","0.2735632183908046","2.0476101311870005","2.0476101311870005","2.0476101311870005","0.2818181818181818","0.2818181818181818","0.2818181818181818","2.0239493387395684","2.0239493387395684","2.0239493387395684","0.2728735632183908","0.2728735632183908","0.2728735632183908","2.0478554995306606","2.0478554995306606","2.0478554995306606","0.2768181818181818","0.2768181818181818","0.2768181818181818","2.048509829261086","2.048509829261086","2.048509829261086","0.2675862068965517","0.2675862068965517","0.2675862068965517","2.0558147267089493","2.0558147267089493","2.0558147267089493"
"100","0.25045454545454543","0.25045454545454543","0.25045454545454543","2.0643575954437257","2.0643575954437257","2.0643575954437257","0.26850574712643677","0.26850574712643677","0.26850574712643677","2.0655836604107387","2.0655836604107387","2.0655836604107387","0.2640909090909091","0.2640909090909091","0.2640909090909091","2.0527781144055455","2.0527781144055455","2.0527781144055455","0.27804597701149425","0.27804597701149425","0.27804597701149425","2.0528906872628747","2.0528906872628747","2.0528906872628747","0.2609090909090909","0.2609090909090909","0.2609090909090909","2.0476395719701594","2.0476395719701594","2.0476395719701594","0.27827586206896554","0.27827586206896554","0.27827586206896554","2.040286156117231","2.040286156117231","2.040286156117231","0.26681818181818184","0.26681818181818184","0.26681818181818184","2.0301700821789828","2.0301700821789828","2.0301700821789828","0.26839080459770115","0.26839080459770115","0.26839080459770115","2.0498379102246513","2.0498379102246513","2.0498379102246513","0.2859090909090909","0.2859090909090909","0.2859090909090909","2.0255170865492387","2.0255170865492387","2.0255170865492387","0.2639080459770115","0.2639080459770115","0.2639080459770115","2.055299759185177","2.055299759185177","2.055299759185177"
"101","0.26272727272727275","0.26272727272727275","0.26272727272727275","2.057250067103993","2.057250067103993","2.057250067103993","0.26275862068965516","0.26275862068965516","0.26275862068965516","2.061132958620444","2.061132958620444","2.061132958620444","0.2759090909090909","0.2759090909090909","0.2759090909090909","2.0519348148866134","2.0519348148866134","2.0519348148866134","0.27413793103448275","0.27413793103448275","0.27413793103448275","2.0422712281106534","2.0422712281106534","2.0422712281106534","0.26045454545454544","0.26045454545454544","0.26045454545454544","2.0546095631339334","2.0546095631339334","2.0546095631339334","0.2825287356321839","0.2825287356321839","0.2825287356321839","2.039553285357596","2.039553285357596","2.039553285357596","0.275","0.275","0.275","2.0190671842748467","2.0190671842748467","2.0190671842748467","0.2725287356321839","0.2725287356321839","0.2725287356321839","2.048097384551476","2.048097384551476","2.048097384551476","0.2781818181818182","0.2781818181818182","0.2781818181818182","2.0182968945936723","2.0182968945936723","2.0182968945936723","0.2696551724137931","0.2696551724137931","0.2696551724137931","2.054941650259084","2.054941650259084","2.054941650259084"
"102","0.2581818181818182","0.2581818181818182","0.2581818181818182","2.0695280135761607","2.0695280135761607","2.0695280135761607","0.26471264367816094","0.26471264367816094","0.26471264367816094","2.066207517316972","2.066207517316972","2.066207517316972","0.26590909090909093","0.26590909090909093","0.26590909090909093","2.046522104956887","2.046522104956887","2.046522104956887","0.2710344827586207","0.2710344827586207","0.2710344827586207","2.0534856384101956","2.0534856384101956","2.0534856384101956","0.27136363636363636","0.27136363636363636","0.27136363636363636","2.028874447562478","2.028874447562478","2.028874447562478","0.28183908045977013","0.28183908045977013","0.28183908045977013","2.0410454779657825","2.0410454779657825","2.0410454779657825","0.2736363636363636","0.2736363636363636","0.2736363636363636","2.026471183950251","2.026471183950251","2.026471183950251","0.2772413793103448","0.2772413793103448","0.2772413793103448","2.0444152224748984","2.0444152224748984","2.0444152224748984","0.28545454545454546","0.28545454545454546","0.28545454545454546","2.0346404717185282","2.0346404717185282","2.0346404717185282","0.26804597701149424","0.26804597701149424","0.26804597701149424","2.0552898998918203","2.0552898998918203","2.0552898998918203"
"103","0.25772727272727275","0.25772727272727275","0.25772727272727275","2.06454740784385","2.06454740784385","2.06454740784385","0.28","0.28","0.28","2.0478065628841007","2.0478065628841007","2.0478065628841007","0.2736363636363636","0.2736363636363636","0.2736363636363636","2.043332729773088","2.043332729773088","2.043332729773088","0.2829885057471264","0.2829885057471264","0.2829885057471264","2.042206889952736","2.042206889952736","2.042206889952736","0.265","0.265","0.265","2.0464769805561414","2.0464769805561414","2.0464769805561414","0.28517241379310343","0.28517241379310343","0.28517241379310343","2.0411911927146473","2.0411911927146473","2.0411911927146473","0.27454545454545454","0.27454545454545454","0.27454545454545454","2.0221760866858745","2.0221760866858745","2.0221760866858745","0.27241379310344827","0.27241379310344827","0.27241379310344827","2.056364366487525","2.056364366487525","2.056364366487525","0.2822727272727273","0.2822727272727273","0.2822727272727273","2.032225332260132","2.032225332260132","2.032225332260132","0.2733333333333333","0.2733333333333333","0.2733333333333333","2.0529959970233085","2.0529959970233085","2.0529959970233085"
"104","0.245","0.245","0.245","2.077420114170421","2.077420114170421","2.077420114170421","0.2732183908045977","0.2732183908045977","0.2732183908045977","2.0509787660905685","2.0509787660905685","2.0509787660905685","0.2759090909090909","0.2759090909090909","0.2759090909090909","2.0288239019567316","2.0288239019567316","2.0288239019567316","0.2667816091954023","0.2667816091954023","0.2667816091954023","2.063872548465071","2.063872548465071","2.063872548465071","0.26545454545454544","0.26545454545454544","0.26545454545454544","2.0447555021806196","2.0447555021806196","2.0447555021806196","0.2785057471264368","0.2785057471264368","0.2785057471264368","2.034155695685025","2.034155695685025","2.034155695685025","0.27636363636363637","0.27636363636363637","0.27636363636363637","2.0174811762029474","2.0174811762029474","2.0174811762029474","0.27379310344827584","0.27379310344827584","0.27379310344827584","2.041312136485659","2.041312136485659","2.041312136485659","0.2727272727272727","0.2727272727272727","0.2727272727272727","2.06538611238653","2.06538611238653","2.06538611238653","0.2788505747126437","0.2788505747126437","0.2788505747126437","2.0516135843868915","2.0516135843868915","2.0516135843868915"
"105","0.24863636363636363","0.24863636363636363","0.24863636363636363","2.0828733921051024","2.0828733921051024","2.0828733921051024","0.2710344827586207","0.2710344827586207","0.2710344827586207","2.0629385890083753","2.0629385890083753","2.0629385890083753","0.28","0.28","0.28","2.0336593142422763","2.0336593142422763","2.0336593142422763","0.27551724137931033","0.27551724137931033","0.27551724137931033","2.057841202198774","2.057841202198774","2.057841202198774","0.2822727272727273","0.2822727272727273","0.2822727272727273","2.0268184193697842","2.0268184193697842","2.0268184193697842","0.2808045977011494","0.2808045977011494","0.2808045977011494","2.03854116987908","2.03854116987908","2.03854116987908","0.27090909090909093","0.27090909090909093","0.27090909090909093","2.0248519229888915","2.0248519229888915","2.0248519229888915","0.2794252873563218","0.2794252873563218","0.2794252873563218","2.0416602381344497","2.0416602381344497","2.0416602381344497","0.2722727272727273","0.2722727272727273","0.2722727272727273","2.0444953762401235","2.0444953762401235","2.0444953762401235","0.2717241379310345","0.2717241379310345","0.2717241379310345","2.0568627436407683","2.0568627436407683","2.0568627436407683"
"106","0.2631818181818182","0.2631818181818182","0.2631818181818182","2.0659653013402766","2.0659653013402766","2.0659653013402766","0.27735632183908043","0.27735632183908043","0.27735632183908043","2.048846618060408","2.048846618060408","2.048846618060408","0.27045454545454545","0.27045454545454545","0.27045454545454545","2.0445309136130594","2.0445309136130594","2.0445309136130594","0.2775862068965517","0.2775862068965517","0.2775862068965517","2.0443743646007846","2.0443743646007846","2.0443743646007846","0.2727272727272727","0.2727272727272727","0.2727272727272727","2.029466244090687","2.029466244090687","2.029466244090687","0.2852873563218391","0.2852873563218391","0.2852873563218391","2.036397964433692","2.036397964433692","2.036397964433692","0.2736363636363636","0.2736363636363636","0.2736363636363636","2.025976185798645","2.025976185798645","2.025976185798645","0.277816091954023","0.277816091954023","0.277816091954023","2.0444405255372495","2.0444405255372495","2.0444405255372495","0.2868181818181818","0.2868181818181818","0.2868181818181818","2.029531767585061","2.029531767585061","2.029531767585061","0.2718390804597701","0.2718390804597701","0.2718390804597701","2.051219454798205","2.051219454798205","2.051219454798205"
"107","0.2609090909090909","0.2609090909090909","0.2609090909090909","2.058939569646662","2.058939569646662","2.058939569646662","0.27229885057471265","0.27229885057471265","0.27229885057471265","2.0496629226070713","2.0496629226070713","2.0496629226070713","0.27","0.27","0.27","2.0387713891809636","2.0387713891809636","2.0387713891809636","0.27597701149425286","0.27597701149425286","0.27597701149425286","2.0415690318469344","2.0415690318469344","2.0415690318469344","0.2609090909090909","0.2609090909090909","0.2609090909090909","2.0458108217065987","2.0458108217065987","2.0458108217065987","0.2809195402298851","0.2809195402298851","0.2809195402298851","2.033588912130772","2.033588912130772","2.033588912130772","0.27954545454545454","0.27954545454545454","0.27954545454545454","2.0286552593924783","2.0286552593924783","2.0286552593924783","0.2786206896551724","0.2786206896551724","0.2786206896551724","2.0441941251425906","2.0441941251425906","2.0441941251425906","0.275","0.275","0.275","2.050203256607056","2.050203256607056","2.050203256607056","0.27195402298850574","0.27195402298850574","0.27195402298850574","2.0496038129959984","2.0496038129959984","2.0496038129959984"
"108","0.26681818181818184","0.26681818181818184","0.26681818181818184","2.051503088691018","2.051503088691018","2.051503088691018","0.26988505747126434","0.26988505747126434","0.26988505747126434","2.048460624026156","2.048460624026156","2.048460624026156","0.26181818181818184","0.26181818181818184","0.26181818181818184","2.0493549390272663","2.0493549390272663","2.0493549390272663","0.27770114942528734","0.27770114942528734","0.27770114942528734","2.029943504771967","2.029943504771967","2.029943504771967","0.27","0.27","0.27","2.034330797628923","2.034330797628923","2.034330797628923","0.27988505747126435","0.27988505747126435","0.27988505747126435","2.0346677915529274","2.0346677915529274","2.0346677915529274","0.2672727272727273","0.2672727272727273","0.2672727272727273","2.0303319870341907","2.0303319870341907","2.0303319870341907","0.2749425287356322","0.2749425287356322","0.2749425287356322","2.047736834493177","2.047736834493177","2.047736834493177","0.28545454545454546","0.28545454545454546","0.28545454545454546","2.0236219319430266","2.0236219319430266","2.0236219319430266","0.2728735632183908","0.2728735632183908","0.2728735632183908","2.0499082240839113","2.0499082240839113","2.0499082240839113"
"109","0.2559090909090909","0.2559090909090909","0.2559090909090909","2.064140530499545","2.064140530499545","2.064140530499545","0.2728735632183908","0.2728735632183908","0.2728735632183908","2.0521310672540776","2.0521310672540776","2.0521310672540776","0.27136363636363636","0.27136363636363636","0.27136363636363636","2.0455879774960604","2.0455879774960604","2.0455879774960604","0.2825287356321839","0.2825287356321839","0.2825287356321839","2.0384972845822915","2.0384972845822915","2.0384972845822915","0.2777272727272727","0.2777272727272727","0.2777272727272727","2.0301493141867897","2.0301493141867897","2.0301493141867897","0.28563218390804596","0.28563218390804596","0.28563218390804596","2.0303459502910743","2.0303459502910743","2.0303459502910743","0.2809090909090909","0.2809090909090909","0.2809090909090909","2.0265899302742696","2.0265899302742696","2.0265899302742696","0.27609195402298853","0.27609195402298853","0.27609195402298853","2.044924099253512","2.044924099253512","2.044924099253512","0.29363636363636364","0.29363636363636364","0.29363636363636364","2.0181407156857576","2.0181407156857576","2.0181407156857576","0.2706896551724138","0.2706896551724138","0.2706896551724138","2.0423432811649365","2.0423432811649365","2.0423432811649365"
"110","0.2677272727272727","0.2677272727272727","0.2677272727272727","2.047088383327831","2.047088383327831","2.047088383327831","0.275632183908046","0.275632183908046","0.275632183908046","2.0395306305501655","2.0395306305501655","2.0395306305501655","0.26954545454545453","0.26954545454545453","0.26954545454545453","2.0493597888946535","2.0493597888946535","2.0493597888946535","0.2813793103448276","0.2813793103448276","0.2813793103448276","2.029148447540985","2.029148447540985","2.029148447540985","0.2718181818181818","0.2718181818181818","0.2718181818181818","2.048850080316717","2.048850080316717","2.048850080316717","0.28206896551724137","0.28206896551724137","0.28206896551724137","2.0246059556939136","2.0246059556939136","2.0246059556939136","0.2736363636363636","0.2736363636363636","0.2736363636363636","2.020037502375516","2.020037502375516","2.020037502375516","0.2775862068965517","0.2775862068965517","0.2775862068965517","2.036726877607148","2.036726877607148","2.036726877607148","0.26045454545454544","0.26045454545454544","0.26045454545454544","2.074965004487471","2.074965004487471","2.074965004487471","0.2794252873563218","0.2794252873563218","0.2794252873563218","2.046084302266439","2.046084302266439","2.046084302266439"
"111","0.2631818181818182","0.2631818181818182","0.2631818181818182","2.0505017029155383","2.0505017029155383","2.0505017029155383","0.27793103448275863","0.27793103448275863","0.27793103448275863","2.041340837259402","2.041340837259402","2.041340837259402","0.2772727272727273","0.2772727272727273","0.2772727272727273","2.0421388392014936","2.0421388392014936","2.0421388392014936","0.27413793103448275","0.27413793103448275","0.27413793103448275","2.046469962898342","2.046469962898342","2.046469962898342","0.26954545454545453","0.26954545454545453","0.26954545454545453","2.042091850367459","2.042091850367459","2.042091850367459","0.2785057471264368","0.2785057471264368","0.2785057471264368","2.0308221398276842","2.0308221398276842","2.0308221398276842","0.27954545454545454","0.27954545454545454","0.27954545454545454","2.0283623521978207","2.0283623521978207","2.0283623521978207","0.2788505747126437","0.2788505747126437","0.2788505747126437","2.0323469727066743","2.0323469727066743","2.0323469727066743","0.28363636363636363","0.28363636363636363","0.28363636363636363","2.023254908648404","2.023254908648404","2.023254908648404","0.27160919540229883","0.27160919540229883","0.27160919540229883","2.0379722385844965","2.0379722385844965","2.0379722385844965"
"112","0.2559090909090909","0.2559090909090909","0.2559090909090909","2.0635841031508013","2.0635841031508013","2.0635841031508013","0.2717241379310345","0.2717241379310345","0.2717241379310345","2.041473714126938","2.041473714126938","2.041473714126938","0.26590909090909093","0.26590909090909093","0.26590909090909093","2.065147530815818","2.065147530815818","2.065147530815818","0.28344827586206894","0.28344827586206894","0.28344827586206894","2.033641664022687","2.033641664022687","2.033641664022687","0.2740909090909091","0.2740909090909091","0.2740909090909091","2.0262167865579777","2.0262167865579777","2.0262167865579777","0.2825287356321839","0.2825287356321839","0.2825287356321839","2.028935038522742","2.028935038522742","2.028935038522742","0.27954545454545454","0.27954545454545454","0.27954545454545454","2.0193625701557507","2.0193625701557507","2.0193625701557507","0.27206896551724136","0.27206896551724136","0.27206896551724136","2.043125741015906","2.043125741015906","2.043125741015906","0.26181818181818184","0.26181818181818184","0.26181818181818184","2.0662676082957874","2.0662676082957874","2.0662676082957874","0.2786206896551724","0.2786206896551724","0.2786206896551724","2.042950079797328","2.042950079797328","2.042950079797328"
"113","0.2727272727272727","0.2727272727272727","0.2727272727272727","2.047355391762473","2.047355391762473","2.047355391762473","0.2752873563218391","0.2752873563218391","0.2752873563218391","2.0462673281527115","2.0462673281527115","2.0462673281527115","0.2727272727272727","0.2727272727272727","0.2727272727272727","2.048874850706621","2.048874850706621","2.048874850706621","0.2870114942528736","0.2870114942528736","0.2870114942528736","2.0258669967760983","2.0258669967760983","2.0258669967760983","0.26454545454545453","0.26454545454545453","0.26454545454545453","2.0588446625796233","2.0588446625796233","2.0588446625796233","0.2848275862068966","0.2848275862068966","0.2848275862068966","2.021707405002638","2.021707405002638","2.021707405002638","0.26590909090909093","0.26590909090909093","0.26590909090909093","2.0201089520887896","2.0201089520887896","2.0201089520887896","0.28402298850574714","0.28402298850574714","0.28402298850574714","2.031476944342427","2.031476944342427","2.031476944342427","0.27545454545454545","0.27545454545454545","0.27545454545454545","2.0395307410847057","2.0395307410847057","2.0395307410847057","0.2739080459770115","0.2739080459770115","0.2739080459770115","2.052127498429397","2.052127498429397","2.052127498429397"
"114","0.26181818181818184","0.26181818181818184","0.26181818181818184","2.046220788088712","2.046220788088712","2.046220788088712","0.2771264367816092","0.2771264367816092","0.2771264367816092","2.047189380601905","2.047189380601905","2.047189380601905","0.26545454545454544","0.26545454545454544","0.26545454545454544","2.0440920847112483","2.0440920847112483","2.0440920847112483","0.28","0.28","0.28","2.0303387384305056","2.0303387384305056","2.0303387384305056","0.26590909090909093","0.26590909090909093","0.26590909090909093","2.059134479869496","2.059134479869496","2.059134479869496","0.277816091954023","0.277816091954023","0.277816091954023","2.038841662132877","2.038841662132877","2.038841662132877","0.27636363636363637","0.27636363636363637","0.27636363636363637","2.033371067914096","2.033371067914096","2.033371067914096","0.284367816091954","0.284367816091954","0.284367816091954","2.0311665243389965","2.0311665243389965","2.0311665243389965","0.2818181818181818","0.2818181818181818","0.2818181818181818","2.041784526651556","2.041784526651556","2.041784526651556","0.28264367816091956","0.28264367816091956","0.28264367816091956","2.0392996694849828","2.0392996694849828","2.0392996694849828"
"115","0.2636363636363636","0.2636363636363636","0.2636363636363636","2.0605566718361596","2.0605566718361596","2.0605566718361596","0.2747126436781609","0.2747126436781609","0.2747126436781609","2.0418214341963843","2.0418214341963843","2.0418214341963843","0.2790909090909091","0.2790909090909091","0.2790909090909091","2.031982685435902","2.031982685435902","2.031982685435902","0.2863218390804598","0.2863218390804598","0.2863218390804598","2.0261453963970317","2.0261453963970317","2.0261453963970317","0.26954545454545453","0.26954545454545453","0.26954545454545453","2.0380525103482334","2.0380525103482334","2.0380525103482334","0.28804597701149426","0.28804597701149426","0.28804597701149426","2.0301850492104716","2.0301850492104716","2.0301850492104716","0.2790909090909091","0.2790909090909091","0.2790909090909091","2.0241820586811414","2.0241820586811414","2.0241820586811414","0.28770114942528735","0.28770114942528735","0.28770114942528735","2.019989892696512","2.019989892696512","2.019989892696512","0.2872727272727273","0.2872727272727273","0.2872727272727273","2.0163251452012494","2.0163251452012494","2.0163251452012494","0.28057471264367817","0.28057471264367817","0.28057471264367817","2.040452970197831","2.040452970197831","2.040452970197831"
"116","0.26181818181818184","0.26181818181818184","0.26181818181818184","2.057991337342696","2.057991337342696","2.057991337342696","0.2696551724137931","0.2696551724137931","0.2696551724137931","2.047647704749272","2.047647704749272","2.047647704749272","0.275","0.275","0.275","2.044360068061135","2.044360068061135","2.044360068061135","0.2793103448275862","0.2793103448275862","0.2793103448275862","2.027524523461002","2.027524523461002","2.027524523461002","0.2677272727272727","0.2677272727272727","0.2677272727272727","2.0352555084228516","2.0352555084228516","2.0352555084228516","0.2868965517241379","0.2868965517241379","0.2868965517241379","2.0245830413116805","2.0245830413116805","2.0245830413116805","0.2818181818181818","0.2818181818181818","0.2818181818181818","2.016663103537126","2.016663103537126","2.016663103537126","0.2751724137931034","0.2751724137931034","0.2751724137931034","2.035608870626866","2.035608870626866","2.035608870626866","0.2827272727272727","0.2827272727272727","0.2827272727272727","2.016422971378673","2.016422971378673","2.016422971378673","0.27735632183908043","0.27735632183908043","0.27735632183908043","2.0465520768878105","2.0465520768878105","2.0465520768878105"
"117","0.2640909090909091","0.2640909090909091","0.2640909090909091","2.057254665548151","2.057254665548151","2.057254665548151","0.27436781609195404","0.27436781609195404","0.27436781609195404","2.05021906907531","2.05021906907531","2.05021906907531","0.2718181818181818","0.2718181818181818","0.2718181818181818","2.048307606090199","2.048307606090199","2.048307606090199","0.2827586206896552","0.2827586206896552","0.2827586206896552","2.028184742215036","2.028184742215036","2.028184742215036","0.2672727272727273","0.2672727272727273","0.2672727272727273","2.052133431001143","2.052133431001143","2.052133431001143","0.2788505747126437","0.2788505747126437","0.2788505747126437","2.0316651099851764","2.0316651099851764","2.0316651099851764","0.275","0.275","0.275","2.0276196926290337","2.0276196926290337","2.0276196926290337","0.2749425287356322","0.2749425287356322","0.2749425287356322","2.0365276946144544","2.0365276946144544","2.0365276946144544","0.28","0.28","0.28","2.027300055243752","2.027300055243752","2.027300055243752","0.2771264367816092","0.2771264367816092","0.2771264367816092","2.0304381858343366","2.0304381858343366","2.0304381858343366"
