"Step","Width only variation : 2048 - test_loss","Width only variation : 2048 - test_loss__MIN","Width only variation : 2048 - test_loss__MAX","Width only variation : 2048 - train_loss","Width only variation : 2048 - train_loss__MIN","Width only variation : 2048 - train_loss__MAX","Width only variation : 1024 - test_loss","Width only variation : 1024 - test_loss__MIN","Width only variation : 1024 - test_loss__MAX","Width only variation : 1024 - train_loss","Width only variation : 1024 - train_loss__MIN","Width only variation : 1024 - train_loss__MAX","Width only variation : 512 - test_loss","Width only variation : 512 - test_loss__MIN","Width only variation : 512 - test_loss__MAX","Width only variation : 512 - train_loss","Width only variation : 512 - train_loss__MIN","Width only variation : 512 - train_loss__MAX","Width only variation : 256 - test_loss","Width only variation : 256 - test_loss__MIN","Width only variation : 256 - test_loss__MAX","Width only variation : 256 - train_loss","Width only variation : 256 - train_loss__MIN","Width only variation : 256 - train_loss__MAX","Width only variation : 128 - test_loss","Width only variation : 128 - test_loss__MIN","Width only variation : 128 - test_loss__MAX","Width only variation : 128 - train_loss","Width only variation : 128 - train_loss__MIN","Width only variation : 128 - train_loss__MAX","Width only variation : 64 - test_loss","Width only variation : 64 - test_loss__MIN","Width only variation : 64 - test_loss__MAX","Width only variation : 64 - train_loss","Width only variation : 64 - train_loss__MIN","Width only variation : 64 - train_loss__MAX","Width only variation : 32 - test_loss","Width only variation : 32 - test_loss__MIN","Width only variation : 32 - test_loss__MAX","Width only variation : 32 - train_loss","Width only variation : 32 - train_loss__MIN","Width only variation : 32 - train_loss__MAX"
"67","2.052834621776234","2.052834621776234","2.052834621776234","2.0646777146438073","2.0646777146438073","2.0646777146438073","2.065304216038097","2.065304216038097","2.065304216038097","2.081547262367161","2.081547262367161","2.081547262367161","2.0602092491496693","2.0602092491496693","2.0602092491496693","2.1098435568535465","2.1098435568535465","2.1098435568535465","2.0704964316974985","2.0704964316974985","2.0704964316974985","2.136107715190142","2.136107715190142","2.136107715190142","2.0853114813024347","2.0853114813024347","2.0853114813024347","2.1651657231648764","2.1651657231648764","2.1651657231648764","2.219961618943648","2.219961618943648","2.219961618943648","2.2668334358039943","2.2668334358039943","2.2668334358039943","2.1532361524755306","2.1532361524755306","2.1532361524755306","2.208452588114245","2.208452588114245","2.208452588114245"
"68","2.0549262497641823","2.0549262497641823","2.0549262497641823","2.065252338497118","2.065252338497118","2.065252338497118","2.0733896108107133","2.0733896108107133","2.0733896108107133","2.074287162758838","2.074287162758838","2.074287162758838","2.0670416684584185","2.0670416684584185","2.0670416684584185","2.108745620332915","2.108745620332915","2.108745620332915","2.0866215046969327","2.0866215046969327","2.0866215046969327","2.120285130095208","2.120285130095208","2.120285130095208","2.090364351272583","2.090364351272583","2.090364351272583","2.1605073757829336","2.1605073757829336","2.1605073757829336","2.2226471268046986","2.2226471268046986","2.2226471268046986","2.263870698336897","2.263870698336897","2.263870698336897","2.1345757059617476","2.1345757059617476","2.1345757059617476","2.205113286095104","2.205113286095104","2.205113286095104"
"69","2.056017567027699","2.056017567027699","2.056017567027699","2.0624124112622493","2.0624124112622493","2.0624124112622493","2.0654134446924384","2.0654134446924384","2.0654134446924384","2.0866246096293133","2.0866246096293133","2.0866246096293133","2.0639166831970215","2.0639166831970215","2.0639166831970215","2.1133022695300223","2.1133022695300223","2.1133022695300223","2.0743391609191892","2.0743391609191892","2.0743391609191892","2.1260435155890454","2.1260435155890454","2.1260435155890454","2.096639912345193","2.096639912345193","2.096639912345193","2.1527373301845856","2.1527373301845856","2.1527373301845856","2.2201760231364855","2.2201760231364855","2.2201760231364855","2.2583342095079093","2.2583342095079093","2.2583342095079093","2.1406472917036576","2.1406472917036576","2.1406472917036576","2.204103390485391","2.204103390485391","2.204103390485391"
"70","2.0596235370635987","2.0596235370635987","2.0596235370635987","2.0680076850145714","2.0680076850145714","2.0680076850145714","2.0648311337557708","2.0648311337557708","2.0648311337557708","2.0896348031361898","2.0896348031361898","2.0896348031361898","2.0751760924946177","2.0751760924946177","2.0751760924946177","2.108121595163455","2.108121595163455","2.108121595163455","2.0753894502466377","2.0753894502466377","2.0753894502466377","2.124496339162191","2.124496339162191","2.124496339162191","2.0831554447520864","2.0831554447520864","2.0831554447520864","2.1557129305258567","2.1557129305258567","2.1557129305258567","2.21434833093123","2.21434833093123","2.21434833093123","2.2699370440121354","2.2699370440121354","2.2699370440121354","2.1130237449299205","2.1130237449299205","2.1130237449299205","2.2103676160176593","2.2103676160176593","2.2103676160176593"
"71","2.051206688447432","2.051206688447432","2.051206688447432","2.054017621730936","2.054017621730936","2.054017621730936","2.0831973032517865","2.0831973032517865","2.0831973032517865","2.0932440055101766","2.0932440055101766","2.0932440055101766","2.0537101459503173","2.0537101459503173","2.0537101459503173","2.113206977076914","2.113206977076914","2.113206977076914","2.071359373439442","2.071359373439442","2.071359373439442","2.1269612721191056","2.1269612721191056","2.1269612721191056","2.09333214413036","2.09333214413036","2.09333214413036","2.1578507083585894","2.1578507083585894","2.1578507083585894","2.2152142186598343","2.2152142186598343","2.2152142186598343","2.2625925376497467","2.2625925376497467","2.2625925376497467","2.1293080373243853","2.1293080373243853","2.1293080373243853","2.2035304927825927","2.2035304927825927","2.2035304927825927"
"72","2.044527742212469","2.044527742212469","2.044527742212469","2.051436544177176","2.051436544177176","2.051436544177176","2.070486449761824","2.070486449761824","2.070486449761824","2.093177040143945","2.093177040143945","2.093177040143945","2.0706756097620183","2.0706756097620183","2.0706756097620183","2.1044142457808572","2.1044142457808572","2.1044142457808572","2.066110158400102","2.066110158400102","2.066110158400102","2.121382479941708","2.121382479941708","2.121382479941708","2.0837996101379392","2.0837996101379392","2.0837996101379392","2.147591927846273","2.147591927846273","2.147591927846273","2.224782532778653","2.224782532778653","2.224782532778653","2.262700718627579","2.262700718627579","2.262700718627579","2.112453903718428","2.112453903718428","2.112453903718428","2.2105527171869386","2.2105527171869386","2.2105527171869386"
"73","2.0554450225830077","2.0554450225830077","2.0554450225830077","2.049203781697942","2.049203781697942","2.049203781697942","2.0550169528614393","2.0550169528614393","2.0550169528614393","2.076398399287257","2.076398399287257","2.076398399287257","2.059693479537964","2.059693479537964","2.059693479537964","2.1026476593675283","2.1026476593675283","2.1026476593675283","2.0598180133646187","2.0598180133646187","2.0598180133646187","2.1094615154704828","2.1094615154704828","2.1094615154704828","2.0820284418626267","2.0820284418626267","2.0820284418626267","2.154255026236348","2.154255026236348","2.154255026236348","2.2100731598247183","2.2100731598247183","2.2100731598247183","2.2609682447060773","2.2609682447060773","2.2609682447060773","2.1154087083989923","2.1154087083989923","2.1154087083989923","2.1974174667226856","2.1974174667226856","2.1974174667226856"
"74","2.0641325655850498","2.0641325655850498","2.0641325655850498","2.0606771612715447","2.0606771612715447","2.0606771612715447","2.0746409182115033","2.0746409182115033","2.0746409182115033","2.0809442752531204","2.0809442752531204","2.0809442752531204","2.070695146213878","2.070695146213878","2.070695146213878","2.1000402299289047","2.1000402299289047","2.1000402299289047","2.078692761334506","2.078692761334506","2.078692761334506","2.1228949016264114","2.1228949016264114","2.1228949016264114","2.094136035225608","2.094136035225608","2.094136035225608","2.160580352585891","2.160580352585891","2.160580352585891","2.2095522048256613","2.2095522048256613","2.2095522048256613","2.2591965211670972","2.2591965211670972","2.2591965211670972","2.139971689744429","2.139971689744429","2.139971689744429","2.2004868852681128","2.2004868852681128","2.2004868852681128"
"75","2.0764881229400634","2.0764881229400634","2.0764881229400634","2.0460549106817134","2.0460549106817134","2.0460549106817134","2.069872740832242","2.069872740832242","2.069872740832242","2.086189900759993","2.086189900759993","2.086189900759993","2.0561673467809505","2.0561673467809505","2.0561673467809505","2.1100048839086774","2.1100048839086774","2.1100048839086774","2.071758719357577","2.071758719357577","2.071758719357577","2.130228976326427","2.130228976326427","2.130228976326427","2.0835882490331477","2.0835882490331477","2.0835882490331477","2.1499515424925706","2.1499515424925706","2.1499515424925706","2.2105164207111705","2.2105164207111705","2.2105164207111705","2.2561733448642425","2.2561733448642425","2.2561733448642425","2.148595569783991","2.148595569783991","2.148595569783991","2.2048715306424547","2.2048715306424547","2.2048715306424547"
"76","2.052711520628496","2.052711520628496","2.052711520628496","2.0436771726060186","2.0436771726060186","2.0436771726060186","2.0800875264948067","2.0800875264948067","2.0800875264948067","2.0857613126162824","2.0857613126162824","2.0857613126162824","2.063016559427435","2.063016559427435","2.063016559427435","2.1022833573133095","2.1022833573133095","2.1022833573133095","2.0525858280875466","2.0525858280875466","2.0525858280875466","2.1196877628633346","2.1196877628633346","2.1196877628633346","2.097364429127086","2.097364429127086","2.097364429127086","2.1592405149306373","2.1592405149306373","2.1592405149306373","2.214095983505249","2.214095983505249","2.214095983505249","2.2593194614059624","2.2593194614059624","2.2593194614059624","2.1284651270779698","2.1284651270779698","2.1284651270779698","2.2073099551803765","2.2073099551803765","2.2073099551803765"
"77","2.064908874685114","2.064908874685114","2.064908874685114","2.042187681746209","2.042187681746209","2.042187681746209","2.060594609000466","2.060594609000466","2.060594609000466","2.0709445420626937","2.0709445420626937","2.0709445420626937","2.0521562767028807","2.0521562767028807","2.0521562767028807","2.100309676904788","2.100309676904788","2.100309676904788","2.073699523752386","2.073699523752386","2.073699523752386","2.1195411445354595","2.1195411445354595","2.1195411445354595","2.099638649333607","2.099638649333607","2.099638649333607","2.161910158573896","2.161910158573896","2.161910158573896","2.2090015784176913","2.2090015784176913","2.2090015784176913","2.2547235373792978","2.2547235373792978","2.2547235373792978","2.1144660464200107","2.1144660464200107","2.1144660464200107","2.213827365239461","2.213827365239461","2.213827365239461"
"78","2.0842206794565374","2.0842206794565374","2.0842206794565374","2.0614672114931305","2.0614672114931305","2.0614672114931305","2.0618054190548984","2.0618054190548984","2.0618054190548984","2.0670282680686864","2.0670282680686864","2.0670282680686864","2.072877239747481","2.072877239747481","2.072877239747481","2.0945317732054614","2.0945317732054614","2.0945317732054614","2.0667318032004616","2.0667318032004616","2.0667318032004616","2.118798898280352","2.118798898280352","2.118798898280352","2.09142739165913","2.09142739165913","2.09142739165913","2.150056190052252","2.150056190052252","2.150056190052252","2.2087656966122715","2.2087656966122715","2.2087656966122715","2.263121095306572","2.263121095306572","2.263121095306572","2.121163741025058","2.121163741025058","2.121163741025058","2.202408863155321","2.202408863155321","2.202408863155321"
"79","2.052469784996726","2.052469784996726","2.052469784996726","2.0524200843942575","2.0524200843942575","2.0524200843942575","2.0528991183367644","2.0528991183367644","2.0528991183367644","2.068826374295114","2.068826374295114","2.068826374295114","2.072031100880016","2.072031100880016","2.072031100880016","2.0967047839329163","2.0967047839329163","2.0967047839329163","2.0997212331945247","2.0997212331945247","2.0997212331945247","2.1243456842707493","2.1243456842707493","2.1243456842707493","2.1056269056146797","2.1056269056146797","2.1056269056146797","2.163650933079336","2.163650933079336","2.163650933079336","2.2180136680603026","2.2180136680603026","2.2180136680603026","2.2561055428954377","2.2561055428954377","2.2561055428954377","2.122303754633123","2.122303754633123","2.122303754633123","2.2000307687123617","2.2000307687123617","2.2000307687123617"
"80","2.0516013232144443","2.0516013232144443","2.0516013232144443","2.039494985602368","2.039494985602368","2.039494985602368","2.0585380441492256","2.0585380441492256","2.0585380441492256","2.064195281500104","2.064195281500104","2.064195281500104","2.0660381850329315","2.0660381850329315","2.0660381850329315","2.1020315663567906","2.1020315663567906","2.1020315663567906","2.086698900569569","2.086698900569569","2.086698900569569","2.1286900708867216","2.1286900708867216","2.1286900708867216","2.0822023157639937","2.0822023157639937","2.0822023157639937","2.1505993754288246","2.1505993754288246","2.1505993754288246","2.222621943733909","2.222621943733909","2.222621943733909","2.256238566869977","2.256238566869977","2.256238566869977","2.120657001842152","2.120657001842152","2.120657001842152","2.1961476119907424","2.1961476119907424","2.1961476119907424"
"81","2.0657483092221347","2.0657483092221347","2.0657483092221347","2.0327906790546986","2.0327906790546986","2.0327906790546986","2.072924611785195","2.072924611785195","2.072924611785195","2.0555531398729348","2.0555531398729348","2.0555531398729348","2.05157809084112","2.05157809084112","2.05157809084112","2.089516248593385","2.089516248593385","2.089516248593385","2.0742622124065053","2.0742622124065053","2.0742622124065053","2.1191046539394334","2.1191046539394334","2.1191046539394334","2.090079649144953","2.090079649144953","2.090079649144953","2.155136570108348","2.155136570108348","2.155136570108348","2.2111551726948133","2.2111551726948133","2.2111551726948133","2.2606241571492163","2.2606241571492163","2.2606241571492163","2.108824122168801","2.108824122168801","2.108824122168801","2.196781529941778","2.196781529941778","2.196781529941778"
"82","2.0356551283056086","2.0356551283056086","2.0356551283056086","2.0322208778337503","2.0322208778337503","2.0322208778337503","2.080758670460094","2.080758670460094","2.080758670460094","2.056137508962346","2.056137508962346","2.056137508962346","2.045703897042708","2.045703897042708","2.045703897042708","2.0880080882982277","2.0880080882982277","2.0880080882982277","2.088506018031727","2.088506018031727","2.088506018031727","2.1223118286571285","2.1223118286571285","2.1223118286571285","2.085000609484586","2.085000609484586","2.085000609484586","2.1591862985457495","2.1591862985457495","2.1591862985457495","2.2146295729550447","2.2146295729550447","2.2146295729550447","2.2598711101488136","2.2598711101488136","2.2598711101488136","2.1233035026897085","2.1233035026897085","2.1233035026897085","2.201507072996819","2.201507072996819","2.201507072996819"
"83","2.0544921129400078","2.0544921129400078","2.0544921129400078","2.0250127442677814","2.0250127442677814","2.0250127442677814","2.07099231633273","2.07099231633273","2.07099231633273","2.0542662809086942","2.0542662809086942","2.0542662809086942","2.0726097254319624","2.0726097254319624","2.0726097254319624","2.0976188791209256","2.0976188791209256","2.0976188791209256","2.0811585330963136","2.0811585330963136","2.0811585330963136","2.1113098843892417","2.1113098843892417","2.1113098843892417","2.105966939059171","2.105966939059171","2.105966939059171","2.1649567054880077","2.1649567054880077","2.1649567054880077","2.2174748680808327","2.2174748680808327","2.2174748680808327","2.2577969286907678","2.2577969286907678","2.2577969286907678","2.1165169299732556","2.1165169299732556","2.1165169299732556","2.194216697298247","2.194216697298247","2.194216697298247"
"84","2.0519376832788643","2.0519376832788643","2.0519376832788643","2.027018409487845","2.027018409487845","2.027018409487845","2.0667047002098777","2.0667047002098777","2.0667047002098777","2.0599417284165304","2.0599417284165304","2.0599417284165304","2.0546930599212647","2.0546930599212647","2.0546930599212647","2.0864973895851224","2.0864973895851224","2.0864973895851224","2.059058793674816","2.059058793674816","2.059058793674816","2.119504994249892","2.119504994249892","2.119504994249892","2.0919701316139916","2.0919701316139916","2.0919701316139916","2.151427829786279","2.151427829786279","2.151427829786279","2.213456220626831","2.213456220626831","2.213456220626831","2.259839410014536","2.259839410014536","2.259839410014536","2.1264942932128905","2.1264942932128905","2.1264942932128905","2.206565077003391","2.206565077003391","2.206565077003391"
"85","2.058399238586426","2.058399238586426","2.058399238586426","2.026853716839319","2.026853716839319","2.026853716839319","2.111431405327537","2.111431405327537","2.111431405327537","2.0607515792188975","2.0607515792188975","2.0607515792188975","2.0866478356448086","2.0866478356448086","2.0866478356448086","2.087984583734096","2.087984583734096","2.087984583734096","2.0539232609488747","2.0539232609488747","2.0539232609488747","2.127626156642519","2.127626156642519","2.127626156642519","2.1030033753134987","2.1030033753134987","2.1030033753134987","2.1450310394681735","2.1450310394681735","2.1450310394681735","2.2082541916587135","2.2082541916587135","2.2082541916587135","2.2567030464917766","2.2567030464917766","2.2567030464917766","2.1251610348441385","2.1251610348441385","2.1251610348441385","2.201328575748137","2.201328575748137","2.201328575748137"
"86","2.0597179542888293","2.0597179542888293","2.0597179542888293","2.0129443828538918","2.0129443828538918","2.0129443828538918","2.0561525245146317","2.0561525245146317","2.0561525245146317","2.069332285913928","2.069332285913928","2.069332285913928","2.0811625654047186","2.0811625654047186","2.0811625654047186","2.088601192825142","2.088601192825142","2.088601192825142","2.0560919388857757","2.0560919388857757","2.0560919388857757","2.1141214021046957","2.1141214021046957","2.1141214021046957","2.1024366916309702","2.1024366916309702","2.1024366916309702","2.1576142818626316","2.1576142818626316","2.1576142818626316","2.206945929960771","2.206945929960771","2.206945929960771","2.265083372839566","2.265083372839566","2.265083372839566","2.1110577314550225","2.1110577314550225","2.1110577314550225","2.196319386383583","2.196319386383583","2.196319386383583"
"87","2.040618731758811","2.040618731758811","2.040618731758811","2.025055017252078","2.025055017252078","2.025055017252078","2.0527090722864325","2.0527090722864325","2.0527090722864325","2.053585037911075","2.053585037911075","2.053585037911075","2.055485362139615","2.055485362139615","2.055485362139615","2.0810344118359447","2.0810344118359447","2.0810344118359447","2.0521018375049938","2.0521018375049938","2.0521018375049938","2.109592362875226","2.109592362875226","2.109592362875226","2.1031084754250267","2.1031084754250267","2.1031084754250267","2.15621260708776","2.15621260708776","2.15621260708776","2.2092848110198973","2.2092848110198973","2.2092848110198973","2.2657394899170975","2.2657394899170975","2.2657394899170975","2.1100618943301113","2.1100618943301113","2.1100618943301113","2.199521758309726","2.199521758309726","2.199521758309726"
"88","2.0734921381690286","2.0734921381690286","2.0734921381690286","2.01739553698178","2.01739553698178","2.01739553698178","2.079756036238237","2.079756036238237","2.079756036238237","2.0517052991362825","2.0517052991362825","2.0517052991362825","2.0623568855632435","2.0623568855632435","2.0623568855632435","2.0850519087122774","2.0850519087122774","2.0850519087122774","2.0563534051721746","2.0563534051721746","2.0563534051721746","2.118147407948286","2.118147407948286","2.118147407948286","2.067922324267301","2.067922324267301","2.067922324267301","2.155855055293818","2.155855055293818","2.155855055293818","2.208364123431119","2.208364123431119","2.208364123431119","2.2522834925815975","2.2522834925815975","2.2522834925815975","2.1061935260079125","2.1061935260079125","2.1061935260079125","2.1908047814204776","2.1908047814204776","2.1908047814204776"
"89","2.0741852578249844","2.0741852578249844","2.0741852578249844","2.0235465304056803","2.0235465304056803","2.0235465304056803","2.0631753596392546","2.0631753596392546","2.0631753596392546","2.059327429848156","2.059327429848156","2.059327429848156","2.0510621716759423","2.0510621716759423","2.0510621716759423","2.096488901006764","2.096488901006764","2.096488901006764","2.0730419956554065","2.0730419956554065","2.0730419956554065","2.1196780723264848","2.1196780723264848","2.1196780723264848","2.080912620371038","2.080912620371038","2.080912620371038","2.1399946020937515","2.1399946020937515","2.1399946020937515","2.240799157402732","2.240799157402732","2.240799157402732","2.2522732619581554","2.2522732619581554","2.2522732619581554","2.107404983693903","2.107404983693903","2.107404983693903","2.199459900472356","2.199459900472356","2.199459900472356"
"90","2.0912881044908005","2.0912881044908005","2.0912881044908005","2.015660278002421","2.015660278002421","2.015660278002421","2.068416627103632","2.068416627103632","2.068416627103632","2.0379818492100155","2.0379818492100155","2.0379818492100155","2.0547851865941826","2.0547851865941826","2.0547851865941826","2.074457374770066","2.074457374770066","2.074457374770066","2.0467766753110017","2.0467766753110017","2.0467766753110017","2.1090685439931933","2.1090685439931933","2.1090685439931933","2.085669256557118","2.085669256557118","2.085669256557118","2.1493715973558096","2.1493715973558096","2.1493715973558096","2.2064346261457963","2.2064346261457963","2.2064346261457963","2.2586666812019787","2.2586666812019787","2.2586666812019787","2.1089719971743497","2.1089719971743497","2.1089719971743497","2.1925131577458874","2.1925131577458874","2.1925131577458874"
"91","2.0518519904396753","2.0518519904396753","2.0518519904396753","2.0144964694976806","2.0144964694976806","2.0144964694976806","2.0867845275185326","2.0867845275185326","2.0867845275185326","2.0428220766440206","2.0428220766440206","2.0428220766440206","2.0455255178971723","2.0455255178971723","2.0455255178971723","2.08033992767334","2.08033992767334","2.08033992767334","2.0481337972120803","2.0481337972120803","2.0481337972120803","2.1082777764331335","2.1082777764331335","2.1082777764331335","2.0945777624303643","2.0945777624303643","2.0945777624303643","2.1529650908503037","2.1529650908503037","2.1529650908503037","2.2073955553228206","2.2073955553228206","2.2073955553228206","2.2526997870960455","2.2526997870960455","2.2526997870960455","2.11519475330006","2.11519475330006","2.11519475330006","2.1972910369127647","2.1972910369127647","2.1972910369127647"
"92","2.0667829569903287","2.0667829569903287","2.0667829569903287","2.0082979520710036","2.0082979520710036","2.0082979520710036","2.0774832448092373","2.0774832448092373","2.0774832448092373","2.0448852900801033","2.0448852900801033","2.0448852900801033","2.065246788371693","2.065246788371693","2.065246788371693","2.0902318313204007","2.0902318313204007","2.0902318313204007","2.0626327427950772","2.0626327427950772","2.0626327427950772","2.106445730472433","2.106445730472433","2.106445730472433","2.077803654237227","2.077803654237227","2.077803654237227","2.1505787643344925","2.1505787643344925","2.1505787643344925","2.2047774202173405","2.2047774202173405","2.2047774202173405","2.252792336036419","2.252792336036419","2.252792336036419","2.115755356875333","2.115755356875333","2.115755356875333","2.1856974409914565","2.1856974409914565","2.1856974409914565"
"93","2.0561622004075484","2.0561622004075484","2.0561622004075484","1.9927592665573646","1.9927592665573646","1.9927592665573646","2.0726508634740655","2.0726508634740655","2.0726508634740655","2.0381452029874954","2.0381452029874954","2.0381452029874954","2.0534232443029232","2.0534232443029232","2.0534232443029232","2.0832491544745433","2.0832491544745433","2.0832491544745433","2.0651484550129284","2.0651484550129284","2.0651484550129284","2.112137366546982","2.112137366546982","2.112137366546982","2.0832800752466376","2.0832800752466376","2.0832800752466376","2.1534565601129643","2.1534565601129643","2.1534565601129643","2.2078058927709407","2.2078058927709407","2.2078058927709407","2.2508946036196305","2.2508946036196305","2.2508946036196305","2.127815543088046","2.127815543088046","2.127815543088046","2.1960119750581937","2.1960119750581937","2.1960119750581937"
"94","2.0446440688046543","2.0446440688046543","2.0446440688046543","2.002625412009228","2.002625412009228","2.002625412009228","2.0831904489343818","2.0831904489343818","2.0831904489343818","2.045661265274574","2.045661265274574","2.045661265274574","2.061512620232322","2.061512620232322","2.061512620232322","2.0740047466891935","2.0740047466891935","2.0740047466891935","2.057528347535567","2.057528347535567","2.057528347535567","2.107777975016627","2.107777975016627","2.107777975016627","2.0704509275609797","2.0704509275609797","2.0704509275609797","2.155138510890391","2.155138510890391","2.155138510890391","2.227098878513683","2.227098878513683","2.227098878513683","2.254410967223946","2.254410967223946","2.254410967223946","2.110330932790583","2.110330932790583","2.110330932790583","2.1974675391186245","2.1974675391186245","2.1974675391186245"
"95","2.0576002979278565","2.0576002979278565","2.0576002979278565","2.0012525109587043","2.0012525109587043","2.0012525109587043","2.0729848220131615","2.0729848220131615","2.0729848220131615","2.0405170929568937","2.0405170929568937","2.0405170929568937","2.054758291244507","2.054758291244507","2.054758291244507","2.073297235116191","2.073297235116191","2.073297235116191","2.064400617426092","2.064400617426092","2.064400617426092","2.1073977033023175","2.1073977033023175","2.1073977033023175","2.0685864769328726","2.0685864769328726","2.0685864769328726","2.1475330820850944","2.1475330820850944","2.1475330820850944","2.2072132552753794","2.2072132552753794","2.2072132552753794","2.2581118455426448","2.2581118455426448","2.2581118455426448","2.107656424262307","2.107656424262307","2.107656424262307","2.202636033858376","2.202636033858376","2.202636033858376"
"96","2.0724209430001","2.0724209430001","2.0724209430001","2.003753388941973","2.003753388941973","2.003753388941973","2.0800397318059747","2.0800397318059747","2.0800397318059747","2.0316915597586798","2.0316915597586798","2.0316915597586798","2.0728543602336535","2.0728543602336535","2.0728543602336535","2.059240977407872","2.059240977407872","2.059240977407872","2.0817844009399415","2.0817844009399415","2.0817844009399415","2.1090234330056727","2.1090234330056727","2.1090234330056727","2.068705009980635","2.068705009980635","2.068705009980635","2.1421486440198176","2.1421486440198176","2.1421486440198176","2.2049748559431595","2.2049748559431595","2.2049748559431595","2.250384572456623","2.250384572456623","2.250384572456623","2.130056997645985","2.130056997645985","2.130056997645985","2.1847746007195834","2.1847746007195834","2.1847746007195834"
"97","2.0667771287397905","2.0667771287397905","2.0667771287397905","1.996384162902832","1.996384162902832","1.996384162902832","2.0540074027668345","2.0540074027668345","2.0540074027668345","2.0281029391014713","2.0281029391014713","2.0281029391014713","2.0599627936970104","2.0599627936970104","2.0599627936970104","2.0698938663526514","2.0698938663526514","2.0698938663526514","2.050585089596835","2.050585089596835","2.050585089596835","2.1112984303222304","2.1112984303222304","2.1112984303222304","2.0845029041983865","2.0845029041983865","2.0845029041983865","2.1481424150795774","2.1481424150795774","2.1481424150795774","2.210493365201083","2.210493365201083","2.210493365201083","2.2584355343347307","2.2584355343347307","2.2584355343347307","2.108028258410367","2.108028258410367","2.108028258410367","2.2023037534472585","2.2023037534472585","2.2023037534472585"
"98","2.067068383476951","2.067068383476951","2.067068383476951","1.9992282556117267","1.9992282556117267","1.9992282556117267","2.078478714769537","2.078478714769537","2.078478714769537","2.0310044483754828","2.0310044483754828","2.0310044483754828","2.057720920389349","2.057720920389349","2.057720920389349","2.071312622969178","2.071312622969178","2.071312622969178","2.079545963460749","2.079545963460749","2.079545963460749","2.1078928832350106","2.1078928832350106","2.1078928832350106","2.115487393465909","2.115487393465909","2.115487393465909","2.1426664058641456","2.1426664058641456","2.1426664058641456","2.2246128420396283","2.2246128420396283","2.2246128420396283","2.249091551660121","2.249091551660121","2.249091551660121","2.1104314344579524","2.1104314344579524","2.1104314344579524","2.187415485820551","2.187415485820551","2.187415485820551"
"99","2.0952384168451483","2.0952384168451483","2.0952384168451483","1.9864331521110974","1.9864331521110974","1.9864331521110974","2.063269763426347","2.063269763426347","2.063269763426347","2.047846675850879","2.047846675850879","2.047846675850879","2.055213719281283","2.055213719281283","2.055213719281283","2.069399258405313","2.069399258405313","2.069399258405313","2.067966945821589","2.067966945821589","2.067966945821589","2.1051136776496624","2.1051136776496624","2.1051136776496624","2.0804480786757034","2.0804480786757034","2.0804480786757034","2.145345214317585","2.145345214317585","2.145345214317585","2.2031347664919765","2.2031347664919765","2.2031347664919765","2.255852960389236","2.255852960389236","2.255852960389236","2.107273387041959","2.107273387041959","2.107273387041959","2.199631012774062","2.199631012774062","2.199631012774062"
"100","2.052680459022522","2.052680459022522","2.052680459022522","1.9848129528966443","1.9848129528966443","1.9848129528966443","2.0716632171110674","2.0716632171110674","2.0716632171110674","2.029920248711246","2.029920248711246","2.029920248711246","2.061813681342385","2.061813681342385","2.061813681342385","2.065146931724987","2.065146931724987","2.065146931724987","2.0544394649158826","2.0544394649158826","2.0544394649158826","2.1123415726628796","2.1123415726628796","2.1123415726628796","2.0787183804945513","2.0787183804945513","2.0787183804945513","2.1538969148438554","2.1538969148438554","2.1538969148438554","2.203765110536055","2.203765110536055","2.203765110536055","2.255118360629027","2.255118360629027","2.255118360629027","2.116419137607921","2.116419137607921","2.116419137607921","2.196990356664548","2.196990356664548","2.196990356664548"
"101","2.0842458057403563","2.0842458057403563","2.0842458057403563","1.9832436021169026","1.9832436021169026","1.9832436021169026","2.069619070399891","2.069619070399891","2.069619070399891","2.0261085013685554","2.0261085013685554","2.0261085013685554","2.0495520947196266","2.0495520947196266","2.0495520947196266","2.0650496572735664","2.0650496572735664","2.0650496572735664","2.0557270006699997","2.0557270006699997","2.0557270006699997","2.089443584420215","2.089443584420215","2.089443584420215","2.0718509110537444","2.0718509110537444","2.0718509110537444","2.1443751855828297","2.1443751855828297","2.1443751855828297","2.2028800218755547","2.2028800218755547","2.2028800218755547","2.257172848602821","2.257172848602821","2.257172848602821","2.108348190134222","2.108348190134222","2.108348190134222","2.189121624080614","2.189121624080614","2.189121624080614"
"102","2.0797916542400015","2.0797916542400015","2.0797916542400015","1.9795886203064315","1.9795886203064315","1.9795886203064315","2.0613929371400315","2.0613929371400315","2.0613929371400315","2.0318985843658446","2.0318985843658446","2.0318985843658446","2.0412859188426626","2.0412859188426626","2.0412859188426626","2.068407654378606","2.068407654378606","2.068407654378606","2.0532269191741945","2.0532269191741945","2.0532269191741945","2.104119476230665","2.104119476230665","2.104119476230665","2.083117039420388","2.083117039420388","2.083117039420388","2.13291472073259","2.13291472073259","2.13291472073259","2.213349315469915","2.213349315469915","2.213349315469915","2.2521906807778898","2.2521906807778898","2.2521906807778898","2.102395349849354","2.102395349849354","2.102395349849354","2.1949531508040154","2.1949531508040154","2.1949531508040154"
