"Step","Width only variation : 2048 - test_loss","Width only variation : 2048 - test_loss__MIN","Width only variation : 2048 - test_loss__MAX","Width only variation : 2048 - train_loss","Width only variation : 2048 - train_loss__MIN","Width only variation : 2048 - train_loss__MAX","Width only variation : 1024 - test_loss","Width only variation : 1024 - test_loss__MIN","Width only variation : 1024 - test_loss__MAX","Width only variation : 1024 - train_loss","Width only variation : 1024 - train_loss__MIN","Width only variation : 1024 - train_loss__MAX","Width only variation : 512 - test_loss","Width only variation : 512 - test_loss__MIN","Width only variation : 512 - test_loss__MAX","Width only variation : 512 - train_loss","Width only variation : 512 - train_loss__MIN","Width only variation : 512 - train_loss__MAX","Width only variation : 256 - test_loss","Width only variation : 256 - test_loss__MIN","Width only variation : 256 - test_loss__MAX","Width only variation : 256 - train_loss","Width only variation : 256 - train_loss__MIN","Width only variation : 256 - train_loss__MAX","Width only variation : 128 - test_loss","Width only variation : 128 - test_loss__MIN","Width only variation : 128 - test_loss__MAX","Width only variation : 128 - train_loss","Width only variation : 128 - train_loss__MIN","Width only variation : 128 - train_loss__MAX","Width only variation : 64 - test_loss","Width only variation : 64 - test_loss__MIN","Width only variation : 64 - test_loss__MAX","Width only variation : 64 - train_loss","Width only variation : 64 - train_loss__MIN","Width only variation : 64 - train_loss__MAX","Width only variation : 32 - test_loss","Width only variation : 32 - test_loss__MIN","Width only variation : 32 - test_loss__MAX","Width only variation : 32 - train_loss","Width only variation : 32 - train_loss__MIN","Width only variation : 32 - train_loss__MAX"
"72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1785500144958494","2.1785500144958494","2.1785500144958494","1.8530716441691606","1.8530716441691606","1.8530716441691606","2.145969526117498","2.145969526117498","2.145969526117498","1.9469118706933384","1.9469118706933384","1.9469118706933384"
"73","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.193098211288452","2.193098211288452","2.193098211288452","1.8492548577538852","1.8492548577538852","1.8492548577538852","2.1610246805711224","2.1610246805711224","2.1610246805711224","1.9433679432156443","1.9433679432156443","1.9433679432156443"
"74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2214788298173382","2.2214788298173382","2.2214788298173382","1.845301611067235","1.845301611067235","1.845301611067235","2.183140107935125","2.183140107935125","2.183140107935125","1.9409782457351685","1.9409782457351685","1.9409782457351685"
"75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.201284438046542","2.201284438046542","2.201284438046542","1.8531651167485905","1.8531651167485905","1.8531651167485905","2.200861210389571","2.200861210389571","2.200861210389571","1.945000347049757","1.945000347049757","1.945000347049757"
"76","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.184991996938532","2.184991996938532","2.184991996938532","1.8360295916151725","1.8360295916151725","1.8360295916151725","2.160710911317305","2.160710911317305","2.160710911317305","1.94120537346807","1.94120537346807","1.94120537346807"
"77","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1928298551386054","2.1928298551386054","2.1928298551386054","1.8260577628804349","1.8260577628804349","1.8260577628804349","2.157320106679743","2.157320106679743","2.157320106679743","1.9352836586415083","1.9352836586415083","1.9352836586415083"
"78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1977987098693847","2.1977987098693847","2.1977987098693847","1.8377314798311255","1.8377314798311255","1.8377314798311255","2.151634247519753","2.151634247519753","2.151634247519753","1.9298625588691098","1.9298625588691098","1.9298625588691098"
"79","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.187127447128296","2.187127447128296","2.187127447128296","1.8310448008022089","1.8310448008022089","1.8310448008022089","2.1761822214993565","2.1761822214993565","2.1761822214993565","1.924534483997301","1.924534483997301","1.924534483997301"
"80","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1844526785070246","2.1844526785070246","2.1844526785070246","1.8077372358585226","1.8077372358585226","1.8077372358585226","2.1776707224412397","2.1776707224412397","2.1776707224412397","1.9284724979291017","1.9284724979291017","1.9284724979291017"
"81","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1949626419760966","2.1949626419760966","2.1949626419760966","1.8033490336078337","1.8033490336078337","1.8033490336078337","2.1550065673481336","2.1550065673481336","2.1550065673481336","1.9276497301562079","1.9276497301562079","1.9276497301562079"
"82","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.248133840560913","2.248133840560913","2.248133840560913","1.8080790537253193","1.8080790537253193","1.8080790537253193","2.1626576440984553","2.1626576440984553","2.1626576440984553","1.9242992213676715","1.9242992213676715","1.9242992213676715"
"83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1628769397735597","2.1628769397735597","2.1628769397735597","1.9279652030988672","1.9279652030988672","1.9279652030988672"
"84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1533756464177913","2.1533756464177913","2.1533756464177913","1.9131714291408144","1.9131714291408144","1.9131714291408144"
"85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1667370891571043","2.1667370891571043","2.1667370891571043","1.9091101116969669","1.9091101116969669","1.9091101116969669"
"86","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2624988833340733","2.2624988833340733","2.2624988833340733","1.9039868917684446","1.9039868917684446","1.9039868917684446"
"87","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.198961563977328","2.198961563977328","2.198961563977328","1.9093622267931358","1.9093622267931358","1.9093622267931358"
"88","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.200359130339189","2.200359130339189","2.200359130339189","1.897938328008542","1.897938328008542","1.897938328008542"
"89","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2058941294930197","2.2058941294930197","2.2058941294930197","1.9000361660157128","1.9000361660157128","1.9000361660157128"
"90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1697312502427533","2.1697312502427533","2.1697312502427533","1.898369239993479","1.898369239993479","1.898369239993479"
"91","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.178267595984719","2.178267595984719","2.178267595984719","1.9109375805142281","1.9109375805142281","1.9109375805142281"
