"Step","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=64 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=64 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=64 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=64 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=64 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=64 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=256 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=256 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=256 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=256 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=256 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=256 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=1024 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=1024 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=1024 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=1024 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=1024 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=1024 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=32 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=32 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=32 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=32 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=32 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=32 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=128 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=128 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=128 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=128 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=128 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=128 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=512 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=512 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=512 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=512 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=512 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=512 d=2 - train_accuracy__MAX"
"297","0.3490909090909091","0.3490909090909091","0.3490909090909091","0.33793103448275863","0.33793103448275863","0.33793103448275863","0.3118181818181818","0.3118181818181818","0.3118181818181818","0.2947126436781609","0.2947126436781609","0.2947126436781609","0.335","0.335","0.335","0.31632183908045974","0.31632183908045974","0.31632183908045974","0.35954545454545456","0.35954545454545456","0.35954545454545456","0.3313793103448276","0.3313793103448276","0.3313793103448276","0.2831818181818182","0.2831818181818182","0.2831818181818182","0.2733333333333333","0.2733333333333333","0.2733333333333333","0.33","0.33","0.33","0.305632183908046","0.305632183908046","0.305632183908046","0.34","0.34","0.34","0.31448275862068964","0.31448275862068964","0.31448275862068964"
"298","0.36318181818181816","0.36318181818181816","0.36318181818181816","0.33057471264367816","0.33057471264367816","0.33057471264367816","0.3181818181818182","0.3181818181818182","0.3181818181818182","0.28735632183908044","0.28735632183908044","0.28735632183908044","0.3518181818181818","0.3518181818181818","0.3518181818181818","0.31114942528735634","0.31114942528735634","0.31114942528735634","0.3522727272727273","0.3522727272727273","0.3522727272727273","0.33448275862068966","0.33448275862068966","0.33448275862068966","0.30454545454545456","0.30454545454545456","0.30454545454545456","0.26804597701149424","0.26804597701149424","0.26804597701149424","0.32545454545454544","0.32545454545454544","0.32545454545454544","0.30528735632183907","0.30528735632183907","0.30528735632183907","0.3481818181818182","0.3481818181818182","0.3481818181818182","0.32310344827586207","0.32310344827586207","0.32310344827586207"
"299","0.3663636363636364","0.3663636363636364","0.3663636363636364","0.33597701149425285","0.33597701149425285","0.33597701149425285","0.32954545454545453","0.32954545454545453","0.32954545454545453","0.2927586206896552","0.2927586206896552","0.2927586206896552","0.3418181818181818","0.3418181818181818","0.3418181818181818","0.3191954022988506","0.3191954022988506","0.3191954022988506","0.36318181818181816","0.36318181818181816","0.36318181818181816","0.32655172413793104","0.32655172413793104","0.32655172413793104","0.3054545454545455","0.3054545454545455","0.3054545454545455","0.27586206896551724","0.27586206896551724","0.27586206896551724","0.3281818181818182","0.3281818181818182","0.3281818181818182","0.3025287356321839","0.3025287356321839","0.3025287356321839","0.36272727272727273","0.36272727272727273","0.36272727272727273","0.3201149425287356","0.3201149425287356","0.3201149425287356"
"300","0.3613636363636364","0.3613636363636364","0.3613636363636364","0.3373563218390805","0.3373563218390805","0.3373563218390805","0.31","0.31","0.31","0.2911494252873563","0.2911494252873563","0.2911494252873563","0.3409090909090909","0.3409090909090909","0.3409090909090909","0.3142528735632184","0.3142528735632184","0.3142528735632184","0.3477272727272727","0.3477272727272727","0.3477272727272727","0.3355172413793103","0.3355172413793103","0.3355172413793103","0.29954545454545456","0.29954545454545456","0.29954545454545456","0.2731034482758621","0.2731034482758621","0.2731034482758621","0.3286363636363636","0.3286363636363636","0.3286363636363636","0.2985057471264368","0.2985057471264368","0.2985057471264368","0.34954545454545455","0.34954545454545455","0.34954545454545455","0.3154022988505747","0.3154022988505747","0.3154022988505747"
"301","0.355","0.355","0.355","0.3325287356321839","0.3325287356321839","0.3325287356321839","0.32136363636363635","0.32136363636363635","0.32136363636363635","0.2971264367816092","0.2971264367816092","0.2971264367816092","0.33954545454545454","0.33954545454545454","0.33954545454545454","0.31333333333333335","0.31333333333333335","0.31333333333333335","0.34954545454545455","0.34954545454545455","0.34954545454545455","0.3217241379310345","0.3217241379310345","0.3217241379310345","0.30363636363636365","0.30363636363636365","0.30363636363636365","0.2775862068965517","0.2775862068965517","0.2775862068965517","0.32045454545454544","0.32045454545454544","0.32045454545454544","0.29540229885057473","0.29540229885057473","0.29540229885057473","0.34545454545454546","0.34545454545454546","0.34545454545454546","0.3213793103448276","0.3213793103448276","0.3213793103448276"
"302","0.36863636363636365","0.36863636363636365","0.36863636363636365","0.33482758620689657","0.33482758620689657","0.33482758620689657","0.32727272727272727","0.32727272727272727","0.32727272727272727","0.292183908045977","0.292183908045977","0.292183908045977","0.33454545454545453","0.33454545454545453","0.33454545454545453","0.31413793103448273","0.31413793103448273","0.31413793103448273","0.35454545454545455","0.35454545454545455","0.35454545454545455","0.33","0.33","0.33","0.3013636363636364","0.3013636363636364","0.3013636363636364","0.2718390804597701","0.2718390804597701","0.2718390804597701","0.32636363636363636","0.32636363636363636","0.32636363636363636","0.305632183908046","0.305632183908046","0.305632183908046","0.3463636363636364","0.3463636363636364","0.3463636363636364","0.31896551724137934","0.31896551724137934","0.31896551724137934"
"303","0.37318181818181817","0.37318181818181817","0.37318181818181817","0.3311494252873563","0.3311494252873563","0.3311494252873563","0.3259090909090909","0.3259090909090909","0.3259090909090909","0.29","0.29","0.29","0.32136363636363635","0.32136363636363635","0.32136363636363635","0.3086206896551724","0.3086206896551724","0.3086206896551724","0.3522727272727273","0.3522727272727273","0.3522727272727273","0.33666666666666667","0.33666666666666667","0.33666666666666667","0.2927272727272727","0.2927272727272727","0.2927272727272727","0.27873563218390807","0.27873563218390807","0.27873563218390807","0.3336363636363636","0.3336363636363636","0.3336363636363636","0.30517241379310345","0.30517241379310345","0.30517241379310345","0.35045454545454546","0.35045454545454546","0.35045454545454546","0.32482758620689656","0.32482758620689656","0.32482758620689656"
"304","0.3704545454545455","0.3704545454545455","0.3704545454545455","0.335632183908046","0.335632183908046","0.335632183908046","0.33181818181818185","0.33181818181818185","0.33181818181818185","0.2908045977011494","0.2908045977011494","0.2908045977011494","0.35045454545454546","0.35045454545454546","0.35045454545454546","0.3096551724137931","0.3096551724137931","0.3096551724137931","0.3663636363636364","0.3663636363636364","0.3663636363636364","0.32655172413793104","0.32655172413793104","0.32655172413793104","0.30454545454545456","0.30454545454545456","0.30454545454545456","0.277816091954023","0.277816091954023","0.277816091954023","0.325","0.325","0.325","0.30195402298850577","0.30195402298850577","0.30195402298850577","0.325","0.325","0.325","0.31666666666666665","0.31666666666666665","0.31666666666666665"
"305","0.37","0.37","0.37","0.33402298850574713","0.33402298850574713","0.33402298850574713","0.30818181818181817","0.30818181818181817","0.30818181818181817","0.2833333333333333","0.2833333333333333","0.2833333333333333","0.3377272727272727","0.3377272727272727","0.3377272727272727","0.317816091954023","0.317816091954023","0.317816091954023","0.35409090909090907","0.35409090909090907","0.35409090909090907","0.3296551724137931","0.3296551724137931","0.3296551724137931","0.3054545454545455","0.3054545454545455","0.3054545454545455","0.28206896551724137","0.28206896551724137","0.28206896551724137","0.33590909090909093","0.33590909090909093","0.33590909090909093","0.3017241379310345","0.3017241379310345","0.3017241379310345","0.33181818181818185","0.33181818181818185","0.33181818181818185","0.3242528735632184","0.3242528735632184","0.3242528735632184"
"306","0.3381818181818182","0.3381818181818182","0.3381818181818182","0.3355172413793103","0.3355172413793103","0.3355172413793103","0.3245454545454545","0.3245454545454545","0.3245454545454545","0.2920689655172414","0.2920689655172414","0.2920689655172414","0.3159090909090909","0.3159090909090909","0.3159090909090909","0.3164367816091954","0.3164367816091954","0.3164367816091954","0.3518181818181818","0.3518181818181818","0.3518181818181818","0.32471264367816094","0.32471264367816094","0.32471264367816094","0.3004545454545455","0.3004545454545455","0.3004545454545455","0.28011494252873564","0.28011494252873564","0.28011494252873564","0.34045454545454545","0.34045454545454545","0.34045454545454545","0.30333333333333334","0.30333333333333334","0.30333333333333334","0.33090909090909093","0.33090909090909093","0.33090909090909093","0.31896551724137934","0.31896551724137934","0.31896551724137934"
"307","0.3704545454545455","0.3704545454545455","0.3704545454545455","0.3391954022988506","0.3391954022988506","0.3391954022988506","0.31636363636363635","0.31636363636363635","0.31636363636363635","0.29413793103448277","0.29413793103448277","0.29413793103448277","0.3340909090909091","0.3340909090909091","0.3340909090909091","0.3104597701149425","0.3104597701149425","0.3104597701149425","0.3513636363636364","0.3513636363636364","0.3513636363636364","0.3339080459770115","0.3339080459770115","0.3339080459770115","0.3009090909090909","0.3009090909090909","0.3009090909090909","0.27804597701149425","0.27804597701149425","0.27804597701149425","0.3340909090909091","0.3340909090909091","0.3340909090909091","0.3059770114942529","0.3059770114942529","0.3059770114942529","0.3563636363636364","0.3563636363636364","0.3563636363636364","0.3217241379310345","0.3217241379310345","0.3217241379310345"
"308","0.36318181818181816","0.36318181818181816","0.36318181818181816","0.33988505747126435","0.33988505747126435","0.33988505747126435","0.30818181818181817","0.30818181818181817","0.30818181818181817","0.2925287356321839","0.2925287356321839","0.2925287356321839","0.3422727272727273","0.3422727272727273","0.3422727272727273","0.3125287356321839","0.3125287356321839","0.3125287356321839","0.3663636363636364","0.3663636363636364","0.3663636363636364","0.335632183908046","0.335632183908046","0.335632183908046","0.3040909090909091","0.3040909090909091","0.3040909090909091","0.27609195402298853","0.27609195402298853","0.27609195402298853","0.3281818181818182","0.3281818181818182","0.3281818181818182","0.3006896551724138","0.3006896551724138","0.3006896551724138","0.3390909090909091","0.3390909090909091","0.3390909090909091","0.32057471264367815","0.32057471264367815","0.32057471264367815"
"309","0.3690909090909091","0.3690909090909091","0.3690909090909091","0.34977011494252874","0.34977011494252874","0.34977011494252874","0.3104545454545454","0.3104545454545454","0.3104545454545454","0.2893103448275862","0.2893103448275862","0.2893103448275862","0.3409090909090909","0.3409090909090909","0.3409090909090909","0.3179310344827586","0.3179310344827586","0.3179310344827586","0.36","0.36","0.36","0.32620689655172413","0.32620689655172413","0.32620689655172413","0.3013636363636364","0.3013636363636364","0.3013636363636364","0.2835632183908046","0.2835632183908046","0.2835632183908046","0.32545454545454544","0.32545454545454544","0.32545454545454544","0.29735632183908045","0.29735632183908045","0.29735632183908045","0.3513636363636364","0.3513636363636364","0.3513636363636364","0.31551724137931036","0.31551724137931036","0.31551724137931036"
"310","0.3718181818181818","0.3718181818181818","0.3718181818181818","0.3352873563218391","0.3352873563218391","0.3352873563218391","0.3259090909090909","0.3259090909090909","0.3259090909090909","0.29724137931034483","0.29724137931034483","0.29724137931034483","0.34545454545454546","0.34545454545454546","0.34545454545454546","0.3119540229885058","0.3119540229885058","0.3119540229885058","0.35909090909090907","0.35909090909090907","0.35909090909090907","0.32632183908045975","0.32632183908045975","0.32632183908045975","0.3104545454545454","0.3104545454545454","0.3104545454545454","0.2771264367816092","0.2771264367816092","0.2771264367816092","0.33954545454545454","0.33954545454545454","0.33954545454545454","0.2968965517241379","0.2968965517241379","0.2968965517241379","0.3463636363636364","0.3463636363636364","0.3463636363636364","0.31896551724137934","0.31896551724137934","0.31896551724137934"
"311","0.37363636363636366","0.37363636363636366","0.37363636363636366","0.34264367816091956","0.34264367816091956","0.34264367816091956","0.3195454545454545","0.3195454545454545","0.3195454545454545","0.2942528735632184","0.2942528735632184","0.2942528735632184","0.3513636363636364","0.3513636363636364","0.3513636363636364","0.31264367816091954","0.31264367816091954","0.31264367816091954","0.37227272727272726","0.37227272727272726","0.37227272727272726","0.32413793103448274","0.32413793103448274","0.32413793103448274","0.3004545454545455","0.3004545454545455","0.3004545454545455","0.27839080459770116","0.27839080459770116","0.27839080459770116","0.3322727272727273","0.3322727272727273","0.3322727272727273","0.31057471264367814","0.31057471264367814","0.31057471264367814","0.34045454545454545","0.34045454545454545","0.34045454545454545","0.323448275862069","0.323448275862069","0.323448275862069"
"312","0.37318181818181817","0.37318181818181817","0.37318181818181817","0.3395402298850575","0.3395402298850575","0.3395402298850575","0.3009090909090909","0.3009090909090909","0.3009090909090909","0.29172413793103447","0.29172413793103447","0.29172413793103447","0.33454545454545453","0.33454545454545453","0.33454545454545453","0.30873563218390804","0.30873563218390804","0.30873563218390804","0.3509090909090909","0.3509090909090909","0.3509090909090909","0.325632183908046","0.325632183908046","0.325632183908046","0.3118181818181818","0.3118181818181818","0.3118181818181818","0.27609195402298853","0.27609195402298853","0.27609195402298853","0.32681818181818184","0.32681818181818184","0.32681818181818184","0.3020689655172414","0.3020689655172414","0.3020689655172414","0.3563636363636364","0.3563636363636364","0.3563636363636364","0.3291954022988506","0.3291954022988506","0.3291954022988506"
"313","0.36818181818181817","0.36818181818181817","0.36818181818181817","0.3447126436781609","0.3447126436781609","0.3447126436781609","0.33636363636363636","0.33636363636363636","0.33636363636363636","0.2929885057471264","0.2929885057471264","0.2929885057471264","0.3427272727272727","0.3427272727272727","0.3427272727272727","0.32022988505747124","0.32022988505747124","0.32022988505747124","0.36272727272727273","0.36272727272727273","0.36272727272727273","0.3281609195402299","0.3281609195402299","0.3281609195402299","0.29772727272727273","0.29772727272727273","0.29772727272727273","0.2796551724137931","0.2796551724137931","0.2796551724137931","0.325","0.325","0.325","0.3041379310344828","0.3041379310344828","0.3041379310344828","0.3613636363636364","0.3613636363636364","0.3613636363636364","0.3236781609195402","0.3236781609195402","0.3236781609195402"
"314","0.35954545454545456","0.35954545454545456","0.35954545454545456","0.34011494252873564","0.34011494252873564","0.34011494252873564","0.32545454545454544","0.32545454545454544","0.32545454545454544","0.28551724137931034","0.28551724137931034","0.28551724137931034","0.3509090909090909","0.3509090909090909","0.3509090909090909","0.32045977011494253","0.32045977011494253","0.32045977011494253","0.3572727272727273","0.3572727272727273","0.3572727272727273","0.33413793103448275","0.33413793103448275","0.33413793103448275","0.30863636363636365","0.30863636363636365","0.30863636363636365","0.27735632183908043","0.27735632183908043","0.27735632183908043","0.33090909090909093","0.33090909090909093","0.33090909090909093","0.3040229885057471","0.3040229885057471","0.3040229885057471","0.3509090909090909","0.3509090909090909","0.3509090909090909","0.3174712643678161","0.3174712643678161","0.3174712643678161"
"315","0.3740909090909091","0.3740909090909091","0.3740909090909091","0.3388505747126437","0.3388505747126437","0.3388505747126437","0.3231818181818182","0.3231818181818182","0.3231818181818182","0.29172413793103447","0.29172413793103447","0.29172413793103447","0.34","0.34","0.34","0.3160919540229885","0.3160919540229885","0.3160919540229885","0.3613636363636364","0.3613636363636364","0.3613636363636364","0.332183908045977","0.332183908045977","0.332183908045977","0.30636363636363634","0.30636363636363634","0.30636363636363634","0.2774712643678161","0.2774712643678161","0.2774712643678161","0.31636363636363635","0.31636363636363635","0.31636363636363635","0.30333333333333334","0.30333333333333334","0.30333333333333334","0.35409090909090907","0.35409090909090907","0.35409090909090907","0.3162068965517241","0.3162068965517241","0.3162068965517241"
"316","0.3740909090909091","0.3740909090909091","0.3740909090909091","0.3403448275862069","0.3403448275862069","0.3403448275862069","0.3236363636363636","0.3236363636363636","0.3236363636363636","0.29310344827586204","0.29310344827586204","0.29310344827586204","0.33545454545454545","0.33545454545454545","0.33545454545454545","0.31333333333333335","0.31333333333333335","0.31333333333333335","0.3572727272727273","0.3572727272727273","0.3572727272727273","0.32862068965517244","0.32862068965517244","0.32862068965517244","0.30318181818181816","0.30318181818181816","0.30318181818181816","0.27011494252873564","0.27011494252873564","0.27011494252873564","0.3377272727272727","0.3377272727272727","0.3377272727272727","0.30977011494252876","0.30977011494252876","0.30977011494252876","0.3472727272727273","0.3472727272727273","0.3472727272727273","0.3291954022988506","0.3291954022988506","0.3291954022988506"
"317","0.37681818181818183","0.37681818181818183","0.37681818181818183","0.34206896551724136","0.34206896551724136","0.34206896551724136","0.32272727272727275","0.32272727272727275","0.32272727272727275","0.29551724137931035","0.29551724137931035","0.29551724137931035","0.3290909090909091","0.3290909090909091","0.3290909090909091","0.31655172413793103","0.31655172413793103","0.31655172413793103","0.3663636363636364","0.3663636363636364","0.3663636363636364","0.32839080459770115","0.32839080459770115","0.32839080459770115","0.2990909090909091","0.2990909090909091","0.2990909090909091","0.27735632183908043","0.27735632183908043","0.27735632183908043","0.3386363636363636","0.3386363636363636","0.3386363636363636","0.30114942528735633","0.30114942528735633","0.30114942528735633","0.33454545454545453","0.33454545454545453","0.33454545454545453","0.3252873563218391","0.3252873563218391","0.3252873563218391"
"318","0.35818181818181816","0.35818181818181816","0.35818181818181816","0.3395402298850575","0.3395402298850575","0.3395402298850575","0.29863636363636364","0.29863636363636364","0.29863636363636364","0.297816091954023","0.297816091954023","0.297816091954023","0.3481818181818182","0.3481818181818182","0.3481818181818182","0.31551724137931036","0.31551724137931036","0.31551724137931036","0.36318181818181816","0.36318181818181816","0.36318181818181816","0.3355172413793103","0.3355172413793103","0.3355172413793103","0.30454545454545456","0.30454545454545456","0.30454545454545456","0.2811494252873563","0.2811494252873563","0.2811494252873563","0.34","0.34","0.34","0.3035632183908046","0.3035632183908046","0.3035632183908046","0.34363636363636363","0.34363636363636363","0.34363636363636363","0.3210344827586207","0.3210344827586207","0.3210344827586207"
"319","0.36318181818181816","0.36318181818181816","0.36318181818181816","0.33482758620689657","0.33482758620689657","0.33482758620689657","0.3259090909090909","0.3259090909090909","0.3259090909090909","0.29551724137931035","0.29551724137931035","0.29551724137931035","0.3459090909090909","0.3459090909090909","0.3459090909090909","0.31666666666666665","0.31666666666666665","0.31666666666666665","0.36","0.36","0.36","0.33482758620689657","0.33482758620689657","0.33482758620689657","0.30772727272727274","0.30772727272727274","0.30772727272727274","0.2785057471264368","0.2785057471264368","0.2785057471264368","0.33045454545454545","0.33045454545454545","0.33045454545454545","0.29954022988505746","0.29954022988505746","0.29954022988505746","0.3531818181818182","0.3531818181818182","0.3531818181818182","0.3228735632183908","0.3228735632183908","0.3228735632183908"
"320","0.3709090909090909","0.3709090909090909","0.3709090909090909","0.3339080459770115","0.3339080459770115","0.3339080459770115","0.3104545454545454","0.3104545454545454","0.3104545454545454","0.2903448275862069","0.2903448275862069","0.2903448275862069","0.3409090909090909","0.3409090909090909","0.3409090909090909","0.31655172413793103","0.31655172413793103","0.31655172413793103","0.36045454545454547","0.36045454545454547","0.36045454545454547","0.33632183908045976","0.33632183908045976","0.33632183908045976","0.2809090909090909","0.2809090909090909","0.2809090909090909","0.2790804597701149","0.2790804597701149","0.2790804597701149","0.33590909090909093","0.33590909090909093","0.33590909090909093","0.31091954022988505","0.31091954022988505","0.31091954022988505","0.3459090909090909","0.3459090909090909","0.3459090909090909","0.3232183908045977","0.3232183908045977","0.3232183908045977"
"321","0.36272727272727273","0.36272727272727273","0.36272727272727273","0.34045977011494255","0.34045977011494255","0.34045977011494255","0.3340909090909091","0.3340909090909091","0.3340909090909091","0.292183908045977","0.292183908045977","0.292183908045977","0.3427272727272727","0.3427272727272727","0.3427272727272727","0.3142528735632184","0.3142528735632184","0.3142528735632184","0.3640909090909091","0.3640909090909091","0.3640909090909091","0.32620689655172413","0.32620689655172413","0.32620689655172413","0.2959090909090909","0.2959090909090909","0.2959090909090909","0.27793103448275863","0.27793103448275863","0.27793103448275863","0.3372727272727273","0.3372727272727273","0.3372727272727273","0.30333333333333334","0.30333333333333334","0.30333333333333334","0.35454545454545455","0.35454545454545455","0.35454545454545455","0.3181609195402299","0.3181609195402299","0.3181609195402299"
"322","0.3531818181818182","0.3531818181818182","0.3531818181818182","0.3464367816091954","0.3464367816091954","0.3464367816091954","0.3195454545454545","0.3195454545454545","0.3195454545454545","0.29149425287356323","0.29149425287356323","0.29149425287356323","0.3559090909090909","0.3559090909090909","0.3559090909090909","0.314367816091954","0.314367816091954","0.314367816091954","0.35545454545454547","0.35545454545454547","0.35545454545454547","0.3368965517241379","0.3368965517241379","0.3368965517241379","0.2913636363636364","0.2913636363636364","0.2913636363636364","0.2786206896551724","0.2786206896551724","0.2786206896551724","0.3377272727272727","0.3377272727272727","0.3377272727272727","0.30379310344827587","0.30379310344827587","0.30379310344827587","0.35909090909090907","0.35909090909090907","0.35909090909090907","0.32482758620689656","0.32482758620689656","0.32482758620689656"
"323","0.3568181818181818","0.3568181818181818","0.3568181818181818","0.3525287356321839","0.3525287356321839","0.3525287356321839","0.32181818181818184","0.32181818181818184","0.32181818181818184","0.29724137931034483","0.29724137931034483","0.29724137931034483","0.3431818181818182","0.3431818181818182","0.3431818181818182","0.30701149425287355","0.30701149425287355","0.30701149425287355","0.35909090909090907","0.35909090909090907","0.35909090909090907","0.33160919540229883","0.33160919540229883","0.33160919540229883","0.31227272727272726","0.31227272727272726","0.31227272727272726","0.28229885057471266","0.28229885057471266","0.28229885057471266","0.3281818181818182","0.3281818181818182","0.3281818181818182","0.3017241379310345","0.3017241379310345","0.3017241379310345","0.3531818181818182","0.3531818181818182","0.3531818181818182","0.3288505747126437","0.3288505747126437","0.3288505747126437"
"324","0.36818181818181817","0.36818181818181817","0.36818181818181817","0.3413793103448276","0.3413793103448276","0.3413793103448276","0.325","0.325","0.325","0.288735632183908","0.288735632183908","0.288735632183908","0.3481818181818182","0.3481818181818182","0.3481818181818182","0.31","0.31","0.31","0.36045454545454547","0.36045454545454547","0.36045454545454547","0.3345977011494253","0.3345977011494253","0.3345977011494253","0.3090909090909091","0.3090909090909091","0.3090909090909091","0.27402298850574713","0.27402298850574713","0.27402298850574713","0.3422727272727273","0.3422727272727273","0.3422727272727273","0.3081609195402299","0.3081609195402299","0.3081609195402299","0.3572727272727273","0.3572727272727273","0.3572727272727273","0.3296551724137931","0.3296551724137931","0.3296551724137931"
"325","0.35909090909090907","0.35909090909090907","0.35909090909090907","0.3406896551724138","0.3406896551724138","0.3406896551724138","0.31772727272727275","0.31772727272727275","0.31772727272727275","0.2971264367816092","0.2971264367816092","0.2971264367816092","0.3322727272727273","0.3322727272727273","0.3322727272727273","0.3239080459770115","0.3239080459770115","0.3239080459770115","0.35045454545454546","0.35045454545454546","0.35045454545454546","0.32839080459770115","0.32839080459770115","0.32839080459770115","0.3090909090909091","0.3090909090909091","0.3090909090909091","0.2793103448275862","0.2793103448275862","0.2793103448275862","0.3390909090909091","0.3390909090909091","0.3390909090909091","0.30586206896551726","0.30586206896551726","0.30586206896551726","0.36363636363636365","0.36363636363636365","0.36363636363636365","0.3197701149425287","0.3197701149425287","0.3197701149425287"
"326","0.37","0.37","0.37","0.33632183908045976","0.33632183908045976","0.33632183908045976","0.3181818181818182","0.3181818181818182","0.3181818181818182","0.2893103448275862","0.2893103448275862","0.2893103448275862","0.34545454545454546","0.34545454545454546","0.34545454545454546","0.31482758620689655","0.31482758620689655","0.31482758620689655","0.36818181818181817","0.36818181818181817","0.36818181818181817","0.3273563218390805","0.3273563218390805","0.3273563218390805","0.295","0.295","0.295","0.2833333333333333","0.2833333333333333","0.2833333333333333","0.3390909090909091","0.3390909090909091","0.3390909090909091","0.3026436781609195","0.3026436781609195","0.3026436781609195","0.34954545454545455","0.34954545454545455","0.34954545454545455","0.3197701149425287","0.3197701149425287","0.3197701149425287"
"327","0.37136363636363634","0.37136363636363634","0.37136363636363634","0.34126436781609193","0.34126436781609193","0.34126436781609193","0.32727272727272727","0.32727272727272727","0.32727272727272727","0.28988505747126436","0.28988505747126436","0.28988505747126436","0.3427272727272727","0.3427272727272727","0.3427272727272727","0.3160919540229885","0.3160919540229885","0.3160919540229885","0.36727272727272725","0.36727272727272725","0.36727272727272725","0.3296551724137931","0.3296551724137931","0.3296551724137931","0.3140909090909091","0.3140909090909091","0.3140909090909091","0.2757471264367816","0.2757471264367816","0.2757471264367816","0.34045454545454545","0.34045454545454545","0.34045454545454545","0.30482758620689654","0.30482758620689654","0.30482758620689654","0.355","0.355","0.355","0.3233333333333333","0.3233333333333333","0.3233333333333333"
"328","0.37136363636363634","0.37136363636363634","0.37136363636363634","0.33816091954022987","0.33816091954022987","0.33816091954022987","0.3159090909090909","0.3159090909090909","0.3159090909090909","0.2885057471264368","0.2885057471264368","0.2885057471264368","0.3427272727272727","0.3427272727272727","0.3427272727272727","0.31333333333333335","0.31333333333333335","0.31333333333333335","0.37136363636363634","0.37136363636363634","0.37136363636363634","0.33275862068965517","0.33275862068965517","0.33275862068965517","0.2990909090909091","0.2990909090909091","0.2990909090909091","0.2736781609195402","0.2736781609195402","0.2736781609195402","0.33545454545454545","0.33545454545454545","0.33545454545454545","0.3113793103448276","0.3113793103448276","0.3113793103448276","0.3427272727272727","0.3427272727272727","0.3427272727272727","0.32091954022988506","0.32091954022988506","0.32091954022988506"
