"Step","Width only variation : 2048 - test_accuracy","Width only variation : 2048 - test_accuracy__MIN","Width only variation : 2048 - test_accuracy__MAX","Width only variation : 2048 - train_accuracy","Width only variation : 2048 - train_accuracy__MIN","Width only variation : 2048 - train_accuracy__MAX","Width only variation : 1024 - test_accuracy","Width only variation : 1024 - test_accuracy__MIN","Width only variation : 1024 - test_accuracy__MAX","Width only variation : 1024 - train_accuracy","Width only variation : 1024 - train_accuracy__MIN","Width only variation : 1024 - train_accuracy__MAX","Width only variation : 512 - test_accuracy","Width only variation : 512 - test_accuracy__MIN","Width only variation : 512 - test_accuracy__MAX","Width only variation : 512 - train_accuracy","Width only variation : 512 - train_accuracy__MIN","Width only variation : 512 - train_accuracy__MAX","Width only variation : 256 - test_accuracy","Width only variation : 256 - test_accuracy__MIN","Width only variation : 256 - test_accuracy__MAX","Width only variation : 256 - train_accuracy","Width only variation : 256 - train_accuracy__MIN","Width only variation : 256 - train_accuracy__MAX","Width only variation : 128 - test_accuracy","Width only variation : 128 - test_accuracy__MIN","Width only variation : 128 - test_accuracy__MAX","Width only variation : 128 - train_accuracy","Width only variation : 128 - train_accuracy__MIN","Width only variation : 128 - train_accuracy__MAX","Width only variation : 64 - test_accuracy","Width only variation : 64 - test_accuracy__MIN","Width only variation : 64 - test_accuracy__MAX","Width only variation : 64 - train_accuracy","Width only variation : 64 - train_accuracy__MIN","Width only variation : 64 - train_accuracy__MAX","Width only variation : 32 - test_accuracy","Width only variation : 32 - test_accuracy__MIN","Width only variation : 32 - test_accuracy__MAX","Width only variation : 32 - train_accuracy","Width only variation : 32 - train_accuracy__MIN","Width only variation : 32 - train_accuracy__MAX"
"130","0.26","0.26","0.26","0.32241379310344825","0.32241379310344825","0.32241379310344825","0.2677272727272727","0.2677272727272727","0.2677272727272727","0.3035632183908046","0.3035632183908046","0.3035632183908046","0.2509090909090909","0.2509090909090909","0.2509090909090909","0.28758620689655173","0.28758620689655173","0.28758620689655173","0.2690909090909091","0.2690909090909091","0.2690909090909091","0.25632183908045975","0.25632183908045975","0.25632183908045975","0.25227272727272726","0.25227272727272726","0.25227272727272726","0.2386206896551724","0.2386206896551724","0.2386206896551724","0.17954545454545454","0.17954545454545454","0.17954545454545454","0.17206896551724138","0.17206896551724138","0.17206896551724138","0.23318181818181818","0.23318181818181818","0.23318181818181818","0.21241379310344827","0.21241379310344827","0.21241379310344827"
"131","0.26227272727272727","0.26227272727272727","0.26227272727272727","0.32471264367816094","0.32471264367816094","0.32471264367816094","0.27","0.27","0.27","0.3004597701149425","0.3004597701149425","0.3004597701149425","0.27090909090909093","0.27090909090909093","0.27090909090909093","0.286551724137931","0.286551724137931","0.286551724137931","0.26181818181818184","0.26181818181818184","0.26181818181818184","0.2614942528735632","0.2614942528735632","0.2614942528735632","0.255","0.255","0.255","0.23563218390804597","0.23563218390804597","0.23563218390804597","0.17363636363636364","0.17363636363636364","0.17363636363636364","0.17482758620689656","0.17482758620689656","0.17482758620689656","0.22727272727272727","0.22727272727272727","0.22727272727272727","0.21114942528735633","0.21114942528735633","0.21114942528735633"
"132","0.2690909090909091","0.2690909090909091","0.2690909090909091","0.3233333333333333","0.3233333333333333","0.3233333333333333","0.25772727272727275","0.25772727272727275","0.25772727272727275","0.2982758620689655","0.2982758620689655","0.2982758620689655","0.26545454545454544","0.26545454545454544","0.26545454545454544","0.2811494252873563","0.2811494252873563","0.2811494252873563","0.25727272727272726","0.25727272727272726","0.25727272727272726","0.2649425287356322","0.2649425287356322","0.2649425287356322","0.2540909090909091","0.2540909090909091","0.2540909090909091","0.23482758620689656","0.23482758620689656","0.23482758620689656","0.17772727272727273","0.17772727272727273","0.17772727272727273","0.17310344827586208","0.17310344827586208","0.17310344827586208","0.23136363636363635","0.23136363636363635","0.23136363636363635","0.2052873563218391","0.2052873563218391","0.2052873563218391"
"133","","","","","","","0.26181818181818184","0.26181818181818184","0.26181818181818184","0.2968965517241379","0.2968965517241379","0.2968965517241379","0.26272727272727275","0.26272727272727275","0.26272727272727275","0.28390804597701147","0.28390804597701147","0.28390804597701147","0.25227272727272726","0.25227272727272726","0.25227272727272726","0.2574712643678161","0.2574712643678161","0.2574712643678161","0.2609090909090909","0.2609090909090909","0.2609090909090909","0.2428735632183908","0.2428735632183908","0.2428735632183908","0.17954545454545454","0.17954545454545454","0.17954545454545454","0.17091954022988506","0.17091954022988506","0.17091954022988506","0.23272727272727273","0.23272727272727273","0.23272727272727273","0.2057471264367816","0.2057471264367816","0.2057471264367816"
"134","","","","","","","0.25681818181818183","0.25681818181818183","0.25681818181818183","0.30126436781609195","0.30126436781609195","0.30126436781609195","0.25772727272727275","0.25772727272727275","0.25772727272727275","0.2785057471264368","0.2785057471264368","0.2785057471264368","0.26545454545454544","0.26545454545454544","0.26545454545454544","0.2672413793103448","0.2672413793103448","0.2672413793103448","0.25363636363636366","0.25363636363636366","0.25363636363636366","0.23229885057471264","0.23229885057471264","0.23229885057471264","0.18","0.18","0.18","0.17402298850574713","0.17402298850574713","0.17402298850574713","0.2309090909090909","0.2309090909090909","0.2309090909090909","0.2082758620689655","0.2082758620689655","0.2082758620689655"
"135","","","","","","","0.2672727272727273","0.2672727272727273","0.2672727272727273","0.30666666666666664","0.30666666666666664","0.30666666666666664","0.2540909090909091","0.2540909090909091","0.2540909090909091","0.2842528735632184","0.2842528735632184","0.2842528735632184","0.2631818181818182","0.2631818181818182","0.2631818181818182","0.2595402298850575","0.2595402298850575","0.2595402298850575","0.25136363636363634","0.25136363636363634","0.25136363636363634","0.24","0.24","0.24","0.18454545454545454","0.18454545454545454","0.18454545454545454","0.1732183908045977","0.1732183908045977","0.1732183908045977","0.23136363636363635","0.23136363636363635","0.23136363636363635","0.21195402298850574","0.21195402298850574","0.21195402298850574"
"136","","","","","","","0.26045454545454544","0.26045454545454544","0.26045454545454544","0.3062068965517241","0.3062068965517241","0.3062068965517241","0.2531818181818182","0.2531818181818182","0.2531818181818182","0.28620689655172415","0.28620689655172415","0.28620689655172415","0.2540909090909091","0.2540909090909091","0.2540909090909091","0.25103448275862067","0.25103448275862067","0.25103448275862067","0.2672727272727273","0.2672727272727273","0.2672727272727273","0.23735632183908045","0.23735632183908045","0.23735632183908045","0.17954545454545454","0.17954545454545454","0.17954545454545454","0.1714942528735632","0.1714942528735632","0.1714942528735632","0.23681818181818182","0.23681818181818182","0.23681818181818182","0.2125287356321839","0.2125287356321839","0.2125287356321839"
"137","","","","","","","0.2640909090909091","0.2640909090909091","0.2640909090909091","0.30758620689655175","0.30758620689655175","0.30758620689655175","0.265","0.265","0.265","0.2814942528735632","0.2814942528735632","0.2814942528735632","0.26454545454545453","0.26454545454545453","0.26454545454545453","0.26827586206896553","0.26827586206896553","0.26827586206896553","0.24636363636363637","0.24636363636363637","0.24636363636363637","0.23839080459770115","0.23839080459770115","0.23839080459770115","0.18181818181818182","0.18181818181818182","0.18181818181818182","0.17436781609195404","0.17436781609195404","0.17436781609195404","0.23045454545454547","0.23045454545454547","0.23045454545454547","0.20275862068965517","0.20275862068965517","0.20275862068965517"
"138","","","","","","","0.25636363636363635","0.25636363636363635","0.25636363636363635","0.3040229885057471","0.3040229885057471","0.3040229885057471","0.275","0.275","0.275","0.28344827586206894","0.28344827586206894","0.28344827586206894","0.2686363636363636","0.2686363636363636","0.2686363636363636","0.2654022988505747","0.2654022988505747","0.2654022988505747","0.2581818181818182","0.2581818181818182","0.2581818181818182","0.23977011494252873","0.23977011494252873","0.23977011494252873","0.17954545454545454","0.17954545454545454","0.17954545454545454","0.1810344827586207","0.1810344827586207","0.1810344827586207","0.2177272727272727","0.2177272727272727","0.2177272727272727","0.2160919540229885","0.2160919540229885","0.2160919540229885"
"139","","","","","","","0.2595454545454545","0.2595454545454545","0.2595454545454545","0.312183908045977","0.312183908045977","0.312183908045977","0.2540909090909091","0.2540909090909091","0.2540909090909091","0.2810344827586207","0.2810344827586207","0.2810344827586207","0.2681818181818182","0.2681818181818182","0.2681818181818182","0.27839080459770116","0.27839080459770116","0.27839080459770116","0.255","0.255","0.255","0.24804597701149425","0.24804597701149425","0.24804597701149425","0.18636363636363637","0.18636363636363637","0.18636363636363637","0.17551724137931035","0.17551724137931035","0.17551724137931035","0.23","0.23","0.23","0.2120689655172414","0.2120689655172414","0.2120689655172414"
"140","","","","","","","0.2595454545454545","0.2595454545454545","0.2595454545454545","0.30701149425287355","0.30701149425287355","0.30701149425287355","0.2595454545454545","0.2595454545454545","0.2595454545454545","0.28402298850574714","0.28402298850574714","0.28402298850574714","0.26545454545454544","0.26545454545454544","0.26545454545454544","0.26689655172413795","0.26689655172413795","0.26689655172413795","0.25045454545454543","0.25045454545454543","0.25045454545454543","0.23471264367816091","0.23471264367816091","0.23471264367816091","0.18636363636363637","0.18636363636363637","0.18636363636363637","0.17229885057471264","0.17229885057471264","0.17229885057471264","0.23545454545454544","0.23545454545454544","0.23545454545454544","0.2128735632183908","0.2128735632183908","0.2128735632183908"
"141","","","","","","","0.26636363636363636","0.26636363636363636","0.26636363636363636","0.3128735632183908","0.3128735632183908","0.3128735632183908","0.255","0.255","0.255","0.28574712643678163","0.28574712643678163","0.28574712643678163","0.2586363636363636","0.2586363636363636","0.2586363636363636","0.26068965517241377","0.26068965517241377","0.26068965517241377","0.255","0.255","0.255","0.24045977011494252","0.24045977011494252","0.24045977011494252","0.1859090909090909","0.1859090909090909","0.1859090909090909","0.1685057471264368","0.1685057471264368","0.1685057471264368","0.22772727272727272","0.22772727272727272","0.22772727272727272","0.21379310344827587","0.21379310344827587","0.21379310344827587"
"142","","","","","","","0.2581818181818182","0.2581818181818182","0.2581818181818182","0.3106896551724138","0.3106896551724138","0.3106896551724138","0.26","0.26","0.26","0.2910344827586207","0.2910344827586207","0.2910344827586207","0.2636363636363636","0.2636363636363636","0.2636363636363636","0.26045977011494253","0.26045977011494253","0.26045977011494253","0.24545454545454545","0.24545454545454545","0.24545454545454545","0.24563218390804598","0.24563218390804598","0.24563218390804598","0.1809090909090909","0.1809090909090909","0.1809090909090909","0.17563218390804597","0.17563218390804597","0.17563218390804597","0.24181818181818182","0.24181818181818182","0.24181818181818182","0.2142528735632184","0.2142528735632184","0.2142528735632184"
"143","","","","","","","0.2586363636363636","0.2586363636363636","0.2586363636363636","0.31080459770114943","0.31080459770114943","0.31080459770114943","0.2690909090909091","0.2690909090909091","0.2690909090909091","0.2849425287356322","0.2849425287356322","0.2849425287356322","0.2531818181818182","0.2531818181818182","0.2531818181818182","0.26850574712643677","0.26850574712643677","0.26850574712643677","0.2681818181818182","0.2681818181818182","0.2681818181818182","0.23482758620689656","0.23482758620689656","0.23482758620689656","0.18136363636363637","0.18136363636363637","0.18136363636363637","0.17344827586206896","0.17344827586206896","0.17344827586206896","0.2390909090909091","0.2390909090909091","0.2390909090909091","0.20229885057471264","0.20229885057471264","0.20229885057471264"
"144","","","","","","","0.2609090909090909","0.2609090909090909","0.2609090909090909","0.31482758620689655","0.31482758620689655","0.31482758620689655","0.2586363636363636","0.2586363636363636","0.2586363636363636","0.29126436781609194","0.29126436781609194","0.29126436781609194","0.265","0.265","0.265","0.26264367816091955","0.26264367816091955","0.26264367816091955","0.26454545454545453","0.26454545454545453","0.26454545454545453","0.24080459770114943","0.24080459770114943","0.24080459770114943","0.18409090909090908","0.18409090909090908","0.18409090909090908","0.17563218390804597","0.17563218390804597","0.17563218390804597","0.2359090909090909","0.2359090909090909","0.2359090909090909","0.21183908045977012","0.21183908045977012","0.21183908045977012"
"145","","","","","","","0.2595454545454545","0.2595454545454545","0.2595454545454545","0.3142528735632184","0.3142528735632184","0.3142528735632184","0.2609090909090909","0.2609090909090909","0.2609090909090909","0.29229885057471267","0.29229885057471267","0.29229885057471267","0.2636363636363636","0.2636363636363636","0.2636363636363636","0.2689655172413793","0.2689655172413793","0.2689655172413793","0.24136363636363636","0.24136363636363636","0.24136363636363636","0.24080459770114943","0.24080459770114943","0.24080459770114943","0.19090909090909092","0.19090909090909092","0.19090909090909092","0.1703448275862069","0.1703448275862069","0.1703448275862069","0.2381818181818182","0.2381818181818182","0.2381818181818182","0.2139080459770115","0.2139080459770115","0.2139080459770115"
"146","","","","","","","0.26272727272727275","0.26272727272727275","0.26272727272727275","0.3137931034482759","0.3137931034482759","0.3137931034482759","0.2609090909090909","0.2609090909090909","0.2609090909090909","0.29160919540229885","0.29160919540229885","0.29160919540229885","0.26681818181818184","0.26681818181818184","0.26681818181818184","0.26586206896551723","0.26586206896551723","0.26586206896551723","0.24818181818181817","0.24818181818181817","0.24818181818181817","0.23126436781609194","0.23126436781609194","0.23126436781609194","0.18818181818181817","0.18818181818181817","0.18818181818181817","0.1782758620689655","0.1782758620689655","0.1782758620689655","0.2309090909090909","0.2309090909090909","0.2309090909090909","0.21551724137931033","0.21551724137931033","0.21551724137931033"
"147","","","","","","","0.2586363636363636","0.2586363636363636","0.2586363636363636","0.3118390804597701","0.3118390804597701","0.3118390804597701","0.25727272727272726","0.25727272727272726","0.25727272727272726","0.2905747126436782","0.2905747126436782","0.2905747126436782","0.2863636363636364","0.2863636363636364","0.2863636363636364","0.2735632183908046","0.2735632183908046","0.2735632183908046","0.2531818181818182","0.2531818181818182","0.2531818181818182","0.24","0.24","0.24","0.18727272727272729","0.18727272727272729","0.18727272727272729","0.1725287356321839","0.1725287356321839","0.1725287356321839","0.2268181818181818","0.2268181818181818","0.2268181818181818","0.21068965517241378","0.21068965517241378","0.21068965517241378"
"148","","","","","","","0.26272727272727275","0.26272727272727275","0.26272727272727275","0.3181609195402299","0.3181609195402299","0.3181609195402299","0.2595454545454545","0.2595454545454545","0.2595454545454545","0.2942528735632184","0.2942528735632184","0.2942528735632184","0.2740909090909091","0.2740909090909091","0.2740909090909091","0.27045977011494254","0.27045977011494254","0.27045977011494254","0.24818181818181817","0.24818181818181817","0.24818181818181817","0.25091954022988505","0.25091954022988505","0.25091954022988505","0.18227272727272728","0.18227272727272728","0.18227272727272728","0.17666666666666667","0.17666666666666667","0.17666666666666667","0.2390909090909091","0.2390909090909091","0.2390909090909091","0.21241379310344827","0.21241379310344827","0.21241379310344827"
"149","","","","","","","0.2672727272727273","0.2672727272727273","0.2672727272727273","0.3152873563218391","0.3152873563218391","0.3152873563218391","0.26590909090909093","0.26590909090909093","0.26590909090909093","0.28344827586206894","0.28344827586206894","0.28344827586206894","0.2690909090909091","0.2690909090909091","0.2690909090909091","0.2635632183908046","0.2635632183908046","0.2635632183908046","0.24181818181818182","0.24181818181818182","0.24181818181818182","0.24298850574712644","0.24298850574712644","0.24298850574712644","0.17363636363636364","0.17363636363636364","0.17363636363636364","0.1714942528735632","0.1714942528735632","0.1714942528735632","0.235","0.235","0.235","0.21873563218390804","0.21873563218390804","0.21873563218390804"
"150","","","","","","","0.2636363636363636","0.2636363636363636","0.2636363636363636","0.3160919540229885","0.3160919540229885","0.3160919540229885","0.2586363636363636","0.2586363636363636","0.2586363636363636","0.2910344827586207","0.2910344827586207","0.2910344827586207","0.26454545454545453","0.26454545454545453","0.26454545454545453","0.26620689655172414","0.26620689655172414","0.26620689655172414","0.24772727272727274","0.24772727272727274","0.24772727272727274","0.24459770114942528","0.24459770114942528","0.24459770114942528","0.18409090909090908","0.18409090909090908","0.18409090909090908","0.17563218390804597","0.17563218390804597","0.17563218390804597","0.23545454545454544","0.23545454545454544","0.23545454545454544","0.21298850574712644","0.21298850574712644","0.21298850574712644"
"151","","","","","","","0.2722727272727273","0.2722727272727273","0.2722727272727273","0.31908045977011495","0.31908045977011495","0.31908045977011495","0.26636363636363636","0.26636363636363636","0.26636363636363636","0.29229885057471267","0.29229885057471267","0.29229885057471267","0.2686363636363636","0.2686363636363636","0.2686363636363636","0.27011494252873564","0.27011494252873564","0.27011494252873564","0.255","0.255","0.255","0.23471264367816091","0.23471264367816091","0.23471264367816091","0.17863636363636365","0.17863636363636365","0.17863636363636365","0.17551724137931035","0.17551724137931035","0.17551724137931035","0.24","0.24","0.24","0.2167816091954023","0.2167816091954023","0.2167816091954023"
"152","","","","","","","0.2768181818181818","0.2768181818181818","0.2768181818181818","0.3164367816091954","0.3164367816091954","0.3164367816091954","0.26227272727272727","0.26227272727272727","0.26227272727272727","0.28977011494252874","0.28977011494252874","0.28977011494252874","0.27","0.27","0.27","0.26436781609195403","0.26436781609195403","0.26436781609195403","0.24909090909090909","0.24909090909090909","0.24909090909090909","0.24793103448275863","0.24793103448275863","0.24793103448275863","0.1940909090909091","0.1940909090909091","0.1940909090909091","0.17482758620689656","0.17482758620689656","0.17482758620689656","0.23681818181818182","0.23681818181818182","0.23681818181818182","0.20862068965517241","0.20862068965517241","0.20862068965517241"
"153","","","","","","","0.2559090909090909","0.2559090909090909","0.2559090909090909","0.31494252873563217","0.31494252873563217","0.31494252873563217","0.25681818181818183","0.25681818181818183","0.25681818181818183","0.29586206896551726","0.29586206896551726","0.29586206896551726","0.26181818181818184","0.26181818181818184","0.26181818181818184","0.2655172413793103","0.2655172413793103","0.2655172413793103","0.2531818181818182","0.2531818181818182","0.2531818181818182","0.24149425287356321","0.24149425287356321","0.24149425287356321","0.17454545454545456","0.17454545454545456","0.17454545454545456","0.1735632183908046","0.1735632183908046","0.1735632183908046","0.22090909090909092","0.22090909090909092","0.22090909090909092","0.20908045977011494","0.20908045977011494","0.20908045977011494"
"154","","","","","","","0.25681818181818183","0.25681818181818183","0.25681818181818183","0.31896551724137934","0.31896551724137934","0.31896551724137934","0.2609090909090909","0.2609090909090909","0.2609090909090909","0.2925287356321839","0.2925287356321839","0.2925287356321839","0.2736363636363636","0.2736363636363636","0.2736363636363636","0.2689655172413793","0.2689655172413793","0.2689655172413793","0.255","0.255","0.255","0.24045977011494252","0.24045977011494252","0.24045977011494252","0.18681818181818183","0.18681818181818183","0.18681818181818183","0.17390804597701148","0.17390804597701148","0.17390804597701148","0.2318181818181818","0.2318181818181818","0.2318181818181818","0.21126436781609195","0.21126436781609195","0.21126436781609195"
"155","","","","","","","0.27136363636363636","0.27136363636363636","0.27136363636363636","0.31873563218390805","0.31873563218390805","0.31873563218390805","0.26681818181818184","0.26681818181818184","0.26681818181818184","0.29735632183908045","0.29735632183908045","0.29735632183908045","0.2731818181818182","0.2731818181818182","0.2731818181818182","0.273448275862069","0.273448275862069","0.273448275862069","0.24681818181818183","0.24681818181818183","0.24681818181818183","0.23563218390804597","0.23563218390804597","0.23563218390804597","0.18681818181818183","0.18681818181818183","0.18681818181818183","0.1703448275862069","0.1703448275862069","0.1703448275862069","0.23318181818181818","0.23318181818181818","0.23318181818181818","0.21045977011494252","0.21045977011494252","0.21045977011494252"
"156","","","","","","","","","","","","","0.2586363636363636","0.2586363636363636","0.2586363636363636","0.3017241379310345","0.3017241379310345","0.3017241379310345","0.26181818181818184","0.26181818181818184","0.26181818181818184","0.2718390804597701","0.2718390804597701","0.2718390804597701","0.25045454545454543","0.25045454545454543","0.25045454545454543","0.23758620689655172","0.23758620689655172","0.23758620689655172","0.17545454545454545","0.17545454545454545","0.17545454545454545","0.17862068965517242","0.17862068965517242","0.17862068965517242","0.23363636363636364","0.23363636363636364","0.23363636363636364","0.21080459770114943","0.21080459770114943","0.21080459770114943"
"157","","","","","","","","","","","","","0.2672727272727273","0.2672727272727273","0.2672727272727273","0.29551724137931035","0.29551724137931035","0.29551724137931035","0.27136363636363636","0.27136363636363636","0.27136363636363636","0.26080459770114944","0.26080459770114944","0.26080459770114944","0.2581818181818182","0.2581818181818182","0.2581818181818182","0.2439080459770115","0.2439080459770115","0.2439080459770115","0.1859090909090909","0.1859090909090909","0.1859090909090909","0.16793103448275862","0.16793103448275862","0.16793103448275862","0.22772727272727272","0.22772727272727272","0.22772727272727272","0.21574712643678162","0.21574712643678162","0.21574712643678162"
"158","","","","","","","","","","","","","","","","","","","0.265","0.265","0.265","0.27160919540229883","0.27160919540229883","0.27160919540229883","0.25136363636363634","0.25136363636363634","0.25136363636363634","0.2410344827586207","0.2410344827586207","0.2410344827586207","0.18","0.18","0.18","0.17482758620689656","0.17482758620689656","0.17482758620689656","0.22954545454545455","0.22954545454545455","0.22954545454545455","0.21275862068965518","0.21275862068965518","0.21275862068965518"
"159","","","","","","","","","","","","","","","","","","","0.26136363636363635","0.26136363636363635","0.26136363636363635","0.2650574712643678","0.2650574712643678","0.2650574712643678","0.255","0.255","0.255","0.23551724137931035","0.23551724137931035","0.23551724137931035","0.17545454545454545","0.17545454545454545","0.17545454545454545","0.17080459770114942","0.17080459770114942","0.17080459770114942","0.235","0.235","0.235","0.2164367816091954","0.2164367816091954","0.2164367816091954"
"160","","","","","","","","","","","","","","","","","","","0.26954545454545453","0.26954545454545453","0.26954545454545453","0.27091954022988507","0.27091954022988507","0.27091954022988507","0.23681818181818182","0.23681818181818182","0.23681818181818182","0.24068965517241378","0.24068965517241378","0.24068965517241378","0.18272727272727274","0.18272727272727274","0.18272727272727274","0.17080459770114942","0.17080459770114942","0.17080459770114942","0.23454545454545456","0.23454545454545456","0.23454545454545456","0.2139080459770115","0.2139080459770115","0.2139080459770115"
"161","","","","","","","","","","","","","","","","","","","0.2740909090909091","0.2740909090909091","0.2740909090909091","0.27402298850574713","0.27402298850574713","0.27402298850574713","0.2509090909090909","0.2509090909090909","0.2509090909090909","0.24080459770114943","0.24080459770114943","0.24080459770114943","0.18863636363636363","0.18863636363636363","0.18863636363636363","0.17160919540229885","0.17160919540229885","0.17160919540229885","0.24272727272727274","0.24272727272727274","0.24272727272727274","0.21402298850574714","0.21402298850574714","0.21402298850574714"
"162","","","","","","","","","","","","","","","","","","","0.27045454545454545","0.27045454545454545","0.27045454545454545","0.2697701149425287","0.2697701149425287","0.2697701149425287","0.24727272727272728","0.24727272727272728","0.24727272727272728","0.24701149425287355","0.24701149425287355","0.24701149425287355","0.18181818181818182","0.18181818181818182","0.18181818181818182","0.1686206896551724","0.1686206896551724","0.1686206896551724","0.23272727272727273","0.23272727272727273","0.23272727272727273","0.2167816091954023","0.2167816091954023","0.2167816091954023"
"163","","","","","","","","","","","","","","","","","","","0.2686363636363636","0.2686363636363636","0.2686363636363636","0.2718390804597701","0.2718390804597701","0.2718390804597701","0.24863636363636363","0.24863636363636363","0.24863636363636363","0.23908045977011494","0.23908045977011494","0.23908045977011494","0.17363636363636364","0.17363636363636364","0.17363636363636364","0.16758620689655174","0.16758620689655174","0.16758620689655174","0.23454545454545456","0.23454545454545456","0.23454545454545456","0.21367816091954023","0.21367816091954023","0.21367816091954023"
"164","","","","","","","","","","","","","","","","","","","0.26590909090909093","0.26590909090909093","0.26590909090909093","0.2768965517241379","0.2768965517241379","0.2768965517241379","0.2540909090909091","0.2540909090909091","0.2540909090909091","0.2449425287356322","0.2449425287356322","0.2449425287356322","0.18272727272727274","0.18272727272727274","0.18272727272727274","0.17632183908045976","0.17632183908045976","0.17632183908045976","0.2390909090909091","0.2390909090909091","0.2390909090909091","0.2149425287356322","0.2149425287356322","0.2149425287356322"
"165","","","","","","","","","","","","","","","","","","","0.2718181818181818","0.2718181818181818","0.2718181818181818","0.2733333333333333","0.2733333333333333","0.2733333333333333","0.2581818181818182","0.2581818181818182","0.2581818181818182","0.24413793103448275","0.24413793103448275","0.24413793103448275","0.18363636363636363","0.18363636363636363","0.18363636363636363","0.17402298850574713","0.17402298850574713","0.17402298850574713","0.23272727272727273","0.23272727272727273","0.23272727272727273","0.21264367816091953","0.21264367816091953","0.21264367816091953"
"166","","","","","","","","","","","","","","","","","","","0.26590909090909093","0.26590909090909093","0.26590909090909093","0.26988505747126434","0.26988505747126434","0.26988505747126434","0.24818181818181817","0.24818181818181817","0.24818181818181817","0.24632183908045976","0.24632183908045976","0.24632183908045976","0.17863636363636365","0.17863636363636365","0.17863636363636365","0.17379310344827587","0.17379310344827587","0.17379310344827587","0.2340909090909091","0.2340909090909091","0.2340909090909091","0.2164367816091954","0.2164367816091954","0.2164367816091954"
"167","","","","","","","","","","","","","","","","","","","0.2740909090909091","0.2740909090909091","0.2740909090909091","0.2732183908045977","0.2732183908045977","0.2732183908045977","0.25045454545454543","0.25045454545454543","0.25045454545454543","0.24988505747126435","0.24988505747126435","0.24988505747126435","0.18636363636363637","0.18636363636363637","0.18636363636363637","0.17091954022988506","0.17091954022988506","0.17091954022988506","0.24454545454545454","0.24454545454545454","0.24454545454545454","0.2196551724137931","0.2196551724137931","0.2196551724137931"
"168","","","","","","","","","","","","","","","","","","","0.2640909090909091","0.2640909090909091","0.2640909090909091","0.27034482758620687","0.27034482758620687","0.27034482758620687","0.2559090909090909","0.2559090909090909","0.2559090909090909","0.24563218390804598","0.24563218390804598","0.24563218390804598","0.17954545454545454","0.17954545454545454","0.17954545454545454","0.17804597701149424","0.17804597701149424","0.17804597701149424","0.2340909090909091","0.2340909090909091","0.2340909090909091","0.21563218390804598","0.21563218390804598","0.21563218390804598"
"169","","","","","","","","","","","","","","","","","","","0.26954545454545453","0.26954545454545453","0.26954545454545453","0.273448275862069","0.273448275862069","0.273448275862069","0.2531818181818182","0.2531818181818182","0.2531818181818182","0.24942528735632183","0.24942528735632183","0.24942528735632183","0.18409090909090908","0.18409090909090908","0.18409090909090908","0.17632183908045976","0.17632183908045976","0.17632183908045976","0.2309090909090909","0.2309090909090909","0.2309090909090909","0.2135632183908046","0.2135632183908046","0.2135632183908046"
"170","","","","","","","","","","","","","","","","","","","0.2609090909090909","0.2609090909090909","0.2609090909090909","0.26195402298850573","0.26195402298850573","0.26195402298850573","0.25363636363636366","0.25363636363636366","0.25363636363636366","0.2513793103448276","0.2513793103448276","0.2513793103448276","0.18272727272727274","0.18272727272727274","0.18272727272727274","0.17298850574712643","0.17298850574712643","0.17298850574712643","0.23272727272727273","0.23272727272727273","0.23272727272727273","0.20735632183908045","0.20735632183908045","0.20735632183908045"
"171","","","","","","","","","","","","","","","","","","","0.27045454545454545","0.27045454545454545","0.27045454545454545","0.27057471264367816","0.27057471264367816","0.27057471264367816","0.2459090909090909","0.2459090909090909","0.2459090909090909","0.23701149425287357","0.23701149425287357","0.23701149425287357","0.1859090909090909","0.1859090909090909","0.1859090909090909","0.17724137931034484","0.17724137931034484","0.17724137931034484","0.24545454545454545","0.24545454545454545","0.24545454545454545","0.21563218390804598","0.21563218390804598","0.21563218390804598"
"172","","","","","","","","","","","","","","","","","","","0.26545454545454544","0.26545454545454544","0.26545454545454544","0.2754022988505747","0.2754022988505747","0.2754022988505747","0.24681818181818183","0.24681818181818183","0.24681818181818183","0.24804597701149425","0.24804597701149425","0.24804597701149425","0.18","0.18","0.18","0.17494252873563218","0.17494252873563218","0.17494252873563218","0.22727272727272727","0.22727272727272727","0.22727272727272727","0.21057471264367816","0.21057471264367816","0.21057471264367816"
"173","","","","","","","","","","","","","","","","","","","0.27045454545454545","0.27045454545454545","0.27045454545454545","0.2757471264367816","0.2757471264367816","0.2757471264367816","0.2545454545454545","0.2545454545454545","0.2545454545454545","0.23954022988505747","0.23954022988505747","0.23954022988505747","0.18727272727272729","0.18727272727272729","0.18727272727272729","0.1767816091954023","0.1767816091954023","0.1767816091954023","0.2290909090909091","0.2290909090909091","0.2290909090909091","0.2142528735632184","0.2142528735632184","0.2142528735632184"
"174","","","","","","","","","","","","","","","","","","","0.26045454545454544","0.26045454545454544","0.26045454545454544","0.2768965517241379","0.2768965517241379","0.2768965517241379","0.25636363636363635","0.25636363636363635","0.25636363636363635","0.24264367816091953","0.24264367816091953","0.24264367816091953","0.18363636363636363","0.18363636363636363","0.18363636363636363","0.17908045977011494","0.17908045977011494","0.17908045977011494","0.23545454545454544","0.23545454545454544","0.23545454545454544","0.2120689655172414","0.2120689655172414","0.2120689655172414"
